#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
redufo;Defend the Terra Attack on the Red UFO;MAME (Mame4all);;1981;Artic;Shooter / Gallery;2P alt;270;joystick (2-way);good;1;raster;;;;1
defender;Defender (Red label);MAME (Mame4all);;1980;Williams;Shooter / Flying Horizontal;2P alt;0;joystick (vertical2-way);good;1;raster;;;;5
defcmnd;Defense Command (Defender bootleg);MAME (Mame4all);defender;1980;bootleg;Shooter / Flying Horizontal;2P alt;0;joystick (vertical2-way);good;1;raster;defender;;;5
demon;Demon;MAME (Mame4all);;1982;Rock-Ola;Shooter / Field;2P sim;180;joystick (2-way);good;1;vector;;;;3
demonwld;Demon's World / Horror Story (set 1);MAME (Mame4all);;1990;Toaplan;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;3
depthch;Depthcharge;MAME (Mame4all);;1977;Gremlin;Shooter / Gallery;1P;0;joystick (2-way);imperfect;1;raster;;;;2
desertgu;Desert Gun;MAME (Mame4all);;1977;Dave Nutting Associates / Midway;Shooter / Gun;1P;0;lightgun;imperfect;1;raster;;;;1
desterth;Destination Earth (bootleg of Lunar Rescue);MAME (Mame4all);lrescue;1979;bootleg;Maze / Shooter Small;2P alt;270;joystick (2-way);imperfect;1;raster;lrescue;;;1
detatwin;Detana!! Twin Bee (Japan, version J);MAME (Mame4all);blswhstl;1991;Konami;Shooter / Flying Vertical;2P sim;90;joystick (8-way);good;1;raster;blswhstl;;;2
devstors;Devastators (ver. Z);MAME (Mame4all);;1988;Konami;Shooter / 3rd Person;2P sim;90;joystick (8-way);good;1;raster;;;;2
devilfsh;Devil Fish;MAME (Mame4all);;1982;Artic;Maze;2P alt;90;joystick (8-way);good;1;raster;;;;1
devilfsg;Devil Fish (Galaxian hardware, bootleg?);MAME (Mame4all);devilfsh;1984;Vision / Artic;Maze;2P alt;270;joystick (4-way);good;1;raster;devilfsh;;;1
devilw;Devil World;MAME (Mame4all);;1987;Konami;Shooter / Walking;2P sim;0;joystick (8-way);good;1;raster;;;;3
devzone;Devil Zone;MAME (Mame4all);;1980;Universal;Shooter / Gallery;2P alt;270;joystick (2-way);imperfect;1;raster;;;;1
diamond;Diamond Run;MAME (Mame4all);;1989;KH Video;Maze / Digging;2P alt;0;joystick (4-way);good;1;raster;;;;1
digdugat;Dig Dug (Atari, rev 2);MAME (Mame4all);digdug;1982;Namco (Atari license);Maze / Digging;2P alt;90;joystick (4-way);good;1;raster;digdug;;;1
digdug;Dig Dug (rev 2);MAME (Mame4all);;1982;Namco;Maze / Digging;2P alt;90;joystick (4-way);good;1;raster;;;;1
digdug2;Dig Dug II (New Ver.);MAME (Mame4all);;1985;Namco;Maze;2P alt;90;joystick (4-way);good;1;raster;;;;2
digger;Digger;MAME (Mame4all);;1980;Sega;Maze;2P alt;270;joystick (4-way);preliminary;1;raster;;;;2
dinorexj;Dino Rex (Japan);MAME (Mame4all);dinorex;1992;Taito Corporation;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dinorex;;;3
dinorexu;Dino Rex (US);MAME (Mame4all);dinorex;1992;Taito America Corporation;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dinorex;;;3
dinorex;Dino Rex (World);MAME (Mame4all);;1992;Taito Corporation Japan;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;;;;3
disco;Disco No.1;MAME (Mame4all);;1982;Data East;Maze;2P alt;270;joystick (4-way);good;1;raster;;;;1
dotrone;Discs of Tron (Environmental);MAME (Mame4all);dotron;1983;Bally Midway;Sports / Misc.;2P alt;0;joystick (8-way),dial,trackball;good;1;raster;dotron;;;4
dotron;Discs of Tron (Upright);MAME (Mame4all);;1983;Bally Midway;Sports / Misc.;2P alt;0;joystick (8-way),dial,trackball;good;1;raster;;;;4
dorunrun;Do! Run Run (set 1);MAME (Mame4all);;1984;Universal;Maze;2P alt;0;joystick (4-way);good;1;raster;;;;2
ddonpach;DoDonPachi (International, Master Ver. 97/02/05);MAME (Mame4all);;1997;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
dogfight;Dog Fight (Thunderbolt);MAME (Mame4all);;1983;Orca / Thunderbolt;Shooter / Flying;2P alt;270;joystick (2-way);imperfect;1;raster;;;;1
dogpatch;Dog Patch;MAME (Mame4all);;1977;Midway;Shooter / Versus;2P sim;0;positional;imperfect;1;raster;;;;1
dogosoke;Dogou Souken;MAME (Mame4all);victroad;1986;SNK;Shooter / Walking;2P sim;270;joystick (8-way),positional;good;1;raster;victroad;;;2
dogyuun;Dogyuun;MAME (Mame4all);;1992;Toaplan;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
dokaben;Dokaben (Japan);MAME (Mame4all);;1989;Capcom;Sports / Baseball;2P sim;0;joystick (8-way);good;1;raster;;;;2
domino;Domino Man;MAME (Mame4all);;1982;Bally Midway;Puzzle / Misc.;2P alt;0;joystick (4-way);good;1;raster;;;;1
dominos;Dominos;MAME (Mame4all);;1977;Atari;Maze / Surround;2P sim;0;joystick (4-way);good;1;raster;;;;
dondokod;Don Doko Don (World);MAME (Mame4all);;1989;Taito Corporation Japan;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;;;;2
dkong;Donkey Kong (US set 1);MAME (Mame4all);;1981;Nintendo of America;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;;;;1
dkong3j;Donkey Kong 3 (Japan);MAME (Mame4all);dkong3;1983;Nintendo;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkong3;;;1
dkong3;Donkey Kong 3 (US);MAME (Mame4all);;1983;Nintendo of America;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;;;;1
dkongjr;Donkey Kong Junior (US set F-2);MAME (Mame4all);;1982;Nintendo of America;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;;;;1
dotrikun;Dottori Kun (new version);MAME (Mame4all);;1990;Sega;Maze;1P;0;joystick (8-way);imperfect;1;raster;;;;2
ddragon;Double Dragon (Japan);MAME (Mame4all);;1987;Technos Japan;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;;;;3
doubledr;Double Dragon (Neo-Geo);MAME (Mame4all);;1995;Technos Japan;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
ddragonu;Double Dragon (US set 1);MAME (Mame4all);ddragon;1987;Technos Japan (Taito America license);Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;ddragon;;;3
ddragonb;Double Dragon (bootleg with HD6309);MAME (Mame4all);ddragon;1987;bootleg;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;ddragon;;;3
ddragon3;Double Dragon 3 - The Rosetta Stone (US);MAME (Mame4all);;1990;Technos Japan;Fighter / 2.5D;3P sim;0;joystick (8-way);good;1;raster;;;;3
ddragon2;Double Dragon II - The Revenge (World);MAME (Mame4all);;1988;Technos Japan;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;;;;3
ddribble;Double Dribble;MAME (Mame4all);;1986;Konami;Sports / Basketball;2P sim;0;joystick (8-way);good;1;raster;;;;3
dplay;Double Play;MAME (Mame4all);;1977;Midway;Sports / Baseball;2P alt;0;joystick (8-way);good;1;raster;;;;3
downtown;DownTown / Mokugeki (set 1);MAME (Mame4all);;1989;Seta;Fighter / Vertical;2P sim;270;joystick (8-way),positional;good;1;raster;;;;2
drtoppel;Dr. Toppel's Adventure (World);MAME (Mame4all);;1987;Kaneko / Taito Corporation Japan;Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;;;;2
dbreed;Dragon Breed (M81 PCB version);MAME (Mame4all);;1989;Irem;Shooter / Flying Horizontal;2P alt;0;joystick (8-way);good;1;raster;;;;4
drgnbstr;Dragon Buster;MAME (Mame4all);;1984;Namco;Platform / Fighter Scrolling;2P alt;0;joystick (4-way);good;1;raster;;;;2
dsaber;Dragon Saber;MAME (Mame4all);;1990;Namco;Shooter / Flying Vertical;2P sim;90;joystick (8-way);good;1;raster;;;;3
dsaberj;Dragon Saber (Japan, Rev B);MAME (Mame4all);dsaber;1990;Namco;Shooter / Flying Vertical;2P sim;90;joystick (8-way);good;1;raster;dsaber;;;3
dspirit;Dragon Spirit (new version (DS3));MAME (Mame4all);;1987;Namco;Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;;;;3
drgnunit;Dragon Unit / Castle of Dragon;MAME (Mame4all);;1989;Seta;Platform / Fighter Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;3
drgninja;Dragonninja (Japan);MAME (Mame4all);baddudes;1988;Data East Corporation;Platform / Fighter Scrolling;2P sim;0;joystick (8-way);good;1;raster;baddudes;;;5
dremshpr;Dream Shopper;MAME (Mame4all);;1982;Sanritsu;Puzzle / Maze;2P alt;270;joystick (4-way);good;1;raster;;;;1
dsoccr94;Dream Soccer '94 (World, M107 hardware);MAME (Mame4all);;1994;Irem (Data East Corporation license);Sports / Soccer;4P sim;0;joystick (8-way);good;1;raster;;;;3
driftout;Drift Out (Europe);MAME (Mame4all);;1991;Visco;Driving / Race;1P;270;joystick (8-way),dial;good;1;raster;;;;2
driveout;Drive Out (bootleg);MAME (Mame4all);driftout;1991;bootleg;Driving / Race;1P;270;joystick (8-way),dial;good;1;raster;driftout;;;2
dumpmtmt;Dump Matsumoto (Japan, 8751 317-0011a);MAME (Mame4all);bodyslam;1986;Sega;Sports / Wrestling;2P sim;0;joystick (8-way);preliminary;1;raster;bodyslam;;;3
dyger;Dyger (Korea set 1);MAME (Mame4all);;1989;Philko;Shooter / Flying Vertical;1P;270;joystick (8-way);good;1;raster;;;;3
dygera;Dyger (Korea set 2);MAME (Mame4all);dyger;1989;Philko;Shooter / Flying Vertical;1P;270;joystick (8-way);good;1;raster;dyger;;;3
dynduke;Dynamite Duke (Europe set 1);MAME (Mame4all);;1989;Seibu Kaihatsu;Shooter / 3rd Person;1P;0;joystick (8-way);good;1;raster;;;;3
dduxbl;Dynamite Dux (Datsu bootleg);MAME (Mame4all);ddux;1989;bootleg (Datsu);Fighter / 2.5D;2P sim;0;joystick (8-way);preliminary;1;raster;ddux;;;3
eswatbl;E-Swat - Cyber Police (bootleg);MAME (Mame4all);eswat;1989;bootleg;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);preliminary;1;raster;eswat;;;3
eswat;E-Swat - Cyber Police (set 4, World) (FD1094 317-0130);MAME (Mame4all);;1989;Sega;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;3
edf;E.D.F. : Earth Defense Force (set 1);MAME (Mame4all);;1991;Jaleco;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;1;raster;;;;2
esprade;ESP Ra.De. (International, Ver. 98/04/22);MAME (Mame4all);;1998;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
eagle;Eagle (set 1);MAME (Mame4all);mooncrst;1980;Nichibutsu (Centuri license);Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;mooncrst;;;1
eagle2;Eagle (set 2);MAME (Mame4all);mooncrst;1980;Nichibutsu (Centuri license);Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;mooncrst;;;1
eggs;Eggs (USA);MAME (Mame4all);scregg;1983;Technos Japan (Universal USA license);Maze;2P alt;270;joystick (4-way);good;1;raster;scregg;;;1
eightman;Eight Man (NGM-025)(NGH-025);MAME (Mame4all);;1991;SNK / Pallas;Platform / Fighter Scrolling;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
elecyoyo;The Electric Yo-Yo (set 1);MAME (Mame4all);;1982;Taito America Corporation;Maze;2P alt;270;joystick (4-way);good;1;raster;;;;
elevator;Elevator Action;MAME (Mame4all);;1983;Taito Corporation;Platform / Shooter;2P alt;0;joystick (8-way);good;1;raster;;;;2
elim2;Eliminator (2 Players, set 1);MAME (Mame4all);;1981;Gremlin;Shooter / Field;2P sim;180;joystick (2-way);imperfect;1;vector;;;;2
elim2a;Eliminator (2 Players, set 2);MAME (Mame4all);elim2;1981;Gremlin;Shooter / Field;2P sim;180;joystick (2-way);imperfect;1;vector;elim2;;;2
elim4;Eliminator (4 Players);MAME (Mame4all);elim2;1981;Gremlin;Shooter / Field;4P sim;180;joystick (2-way);imperfect;1;vector;elim2;;;2
empcityj;Empire City: 1931 (Japan);MAME (Mame4all);empcity;1986;Seibu Kaihatsu (Taito license);Shooter / 1st Person;2P alt;0;joystick (8-way);imperfect;1;raster;empcity;;;2
empcity;Empire City: 1931 (bootleg?);MAME (Mame4all);;1986;Seibu Kaihatsu;Shooter / 1st Person;2P alt;0;joystick (8-way);imperfect;1;raster;;;;2
esb;The Empire Strikes Back;MAME (Mame4all);;1985;Atari Games;Shooter / Flying 1st Person;1P;0;joystick (analog);good;1;vector;;;;4
theend;The End;MAME (Mame4all);;1980;Konami;Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;;;;2
theends;The End (Stern Electronics);MAME (Mame4all);theend;1980;Konami (Stern Electronics license);Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;theend;;;2
enduror;Enduro Racer (YM2151) (FD1089B 317-0013A);MAME (Mame4all);;1986;Sega;Driving / Race (chase view) Bike;1P;0;pedal,joystick (analog);good;1;raster;;;;
endurobl;Enduro Racer (bootleg set 1);MAME (Mame4all);enduror;1986;bootleg;Driving / Race (chase view) Bike;1P;0;pedal,joystick (analog);good;1;raster;enduror;;;
endurob2;Enduro Racer (bootleg set 2);MAME (Mame4all);enduror;1986;bootleg;Driving / Race (chase view) Bike;1P;0;pedal,joystick (analog);preliminary;1;raster;enduror;;;
eprom;Escape from the Planet of the Robot Monsters (set 1);MAME (Mame4all);;1989;Atari Games;Maze / Shooter Large;2P sim;0;joystick (analog);good;1;raster;;;;3
eprom2;Escape from the Planet of the Robot Monsters (set 2);MAME (Mame4all);eprom;1989;Atari Games;Maze / Shooter Large;2P sim;0;joystick (analog);good;1;raster;eprom;;;3
espial;Espial (Europe);MAME (Mame4all);;1983;Orca / Thunderbolt;Shooter / Flying Vertical;2P alt;0;joystick (8-way);good;1;raster;;;;2
euroch92;Euro Champ '92 (World);MAME (Mame4all);footchmp;1992;Taito Corporation Japan;Sports / Soccer;4P sim;0;joystick (8-way);good;1;raster;footchmp;;;2
excthour;Exciting Hour;MAME (Mame4all);matmania;1985;Technos Japan (Taito license);Sports / Wrestling;2P alt;270;joystick (8-way);good;1;raster;matmania;;;2
exctsccr;Exciting Soccer;MAME (Mame4all);;1983;Alpha Denshi Co.;Sports / Soccer;2P alt;270;joystick (8-way);good;1;raster;;;;2
exctscc2;Exciting Soccer II;MAME (Mame4all);;1984;Alpha Denshi Co.;Sports / Soccer;2P alt;270;joystick (8-way);good;1;raster;;;;2
exedexes;Exed Exes;MAME (Mame4all);;1985;Capcom;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;2
exerion;Exerion;MAME (Mame4all);;1983;Jaleco;Shooter / Gallery;2P alt;90;joystick (8-way);good;1;raster;;;;2
exeriont;Exerion (Taito);MAME (Mame4all);exerion;1983;Jaleco (Taito America license);Shooter / Gallery;2P alt;90;joystick (8-way);good;1;raster;exerion;;;2
exerionb;Exerion (bootleg);MAME (Mame4all);exerion;1983;bootleg;Shooter / Gallery;2P alt;90;joystick (8-way);good;1;raster;exerion;;;2
exodus;Exodus (bootleg?);MAME (Mame4all);redufo;19??;bootleg? (Subelectro);Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;redufo;;;1
exprraid;Express Raider (World, Rev 4);MAME (Mame4all);;1986;Data East Corporation;Platform / Fighter Scrolling;2P alt;0;joystick (8-way);good;1;raster;;;;2
extrmatn;Extermination (World);MAME (Mame4all);;1987;Taito Corporation Japan;Shooter / Walking;2P sim;270;joystick (8-way);good;1;raster;;;;2
exterm;Exterminator;MAME (Mame4all);;1989;Gottlieb / Premier Technology;Shooter / 3rd Person;2P sim;0;joystick (8-way),dial;good;1;raster;;;;2
ebases;Extra Bases;MAME (Mame4all);;1980;Dave Nutting Associates / Midway;Sports / Baseball;2P sim;0;trackball;good;1;raster;;;;1
eyes;Eyes (US set 1);MAME (Mame4all);;1982;Techstar (Rock-Ola license);Maze;2P alt;90;joystick (4-way);good;1;raster;;;;1
eyes2;Eyes (US set 2);MAME (Mame4all);eyes;1982;Techstar (Rock-Ola license);Maze;2P alt;90;joystick (4-way);good;1;raster;eyes;;;1
f1dream;F-1 Dream;MAME (Mame4all);;1988;Capcom (Romstar license);Driving / Race;2P alt;0;joystick (8-way);preliminary;1;raster;;;;2
f1dreamb;F-1 Dream (bootleg, set 1);MAME (Mame4all);f1dream;1988;bootleg;Driving / Race;2P alt;0;joystick (8-way);good;1;raster;f1dream;;;2
fax;FAX;MAME (Mame4all);;1983;Exidy;Quiz / English;2P sim;0;;good;1;raster;;;;4
faceoff;Face Off (Japan);MAME (Mame4all);;1988;Namco;Sports / Hockey;2P sim;180;double joystick;good;1;raster;;;;2
flstory;The FairyLand Story;MAME (Mame4all);;1985;Taito;Platform / Run Jump;2P alt;180;joystick (2-way);imperfect;1;raster;;;;2
flstoryj;The FairyLand Story (Japan);MAME (Mame4all);flstory;1985;Taito;Platform / Run Jump;2P alt;180;joystick (2-way);imperfect;1;raster;flstory;;;2
fantasyj;Fantasy (Japan);MAME (Mame4all);fantasy;1981;SNK;Maze;2P alt;90;joystick (8-way);imperfect;1;raster;fantasy;;;
fantasy;Fantasy (World);MAME (Mame4all);;1981;SNK;Maze;2P alt;90;joystick (8-way);imperfect;1;raster;;;;
fantzone;Fantasy Zone (Rev A, unprotected);MAME (Mame4all);;1986;Sega;Shooter / Flying Horizontal;2P alt;0;joystick (8-way);good;1;raster;;;;3
fantazia;Fantazia (bootleg?);MAME (Mame4all);mooncrst;1980;bootleg? (Subelectro);Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;mooncrst;;;1
kabukikl;Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den;MAME (Mame4all);;1995;Hudson;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
farwest;Far West;MAME (Mame4all);ironhors;1986;bootleg?;Platform / Shooter Scrolling;2P alt;0;joystick (4-way);preliminary;1;raster;ironhors;;;3
fastfred;Fast Freddie;MAME (Mame4all);flyboy;1982;Kaneko (Atari license);Sports / Hang Gliding;2P alt;90;joystick (8-way);good;1;raster;flyboy;;;1
fastlane;Fast Lane;MAME (Mame4all);;1987;Konami;Maze / Driving;2P alt;90;joystick (8-way);imperfect;1;raster;;;;2
sqbert;Faster, Harder, More Challenging Q*bert (prototype);MAME (Mame4all);;1983;Mylstar;Platform / Run Jump;2P alt;270;joystick (8-way);imperfect;1;raster;;;;
fatfury1;Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai (NGM-033)(NGH-033);MAME (Mame4all);;1991;SNK;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
fatfury2;Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai (NGM-047)(NGH-047);MAME (Mame4all);;1992;SNK;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
fatfury3;Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai (NGM-069)(NGH-069);MAME (Mame4all);;1995;SNK;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
fatfursp;Fatal Fury Special / Garou Densetsu Special (set 1)(NGM-058)(NGH-058);MAME (Mame4all);;1993;SNK;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
fightfev;Fight Fever (set 1);MAME (Mame4all);;1994;Viccom;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
ffantasy;Fighting Fantasy (Japan revision 2);MAME (Mame4all);hippodrm;1989;Data East Corporation;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;hippodrm;;;5
fitegolf;Fighting Golf (World?);MAME (Mame4all);;1988;SNK;Sports / Golf;2P alt;0;joystick (8-way);good;1;raster;;;;2
fhawk;Fighting Hawk (World);MAME (Mame4all);;1988;Taito Corporation Japan;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;;;;2
finalbj;Final Blow (Japan);MAME (Mame4all);finalb;1988;Taito Corporation;Sports / Boxing;2P sim;0;joystick (8-way);good;1;raster;finalb;;;5
finalb;Final Blow (World);MAME (Mame4all);;1988;Taito Corporation Japan;Sports / Boxing;2P sim;0;joystick (8-way);good;1;raster;;;;5
ffightj;Final Fight (Japan);MAME (Mame4all);ffight;1989;Capcom;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;ffight;;;3
ffightu;Final Fight (USA, set 1);MAME (Mame4all);ffight;1989;Capcom;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;ffight;;;3
ffight;Final Fight (World, set 1);MAME (Mame4all);;1989;Capcom;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;;;;3
fround;The Final Round (version M);MAME (Mame4all);;1988;Konami;Sports / Boxing;2P sim;0;joystick (8-way);good;1;raster;;;;3
fstarfrc;Final Star Force (US);MAME (Mame4all);;1992;Tecmo;Shooter / Flying Vertical;2P sim;90;joystick (8-way);good;1;raster;;;;2
finalizr;Finalizer - Super Transformation;MAME (Mame4all);;1985;Konami;Shooter / Flying Vertical;2P alt;90;joystick (8-way);imperfect;1;raster;;;;2
finehour;Finest Hour (Japan);MAME (Mame4all);;1989;Namco;Platform / Shooter Scrolling;2P alt;0;joystick (8-way);good;1;raster;;;;3
fireone;Fire One;MAME (Mame4all);;1979;Exidy;Shooter / Gallery;2P sim;0;paddle;preliminary;1;raster;;;;2
fireshrk;Fire Shark;MAME (Mame4all);;1990;Toaplan;Shooter / Flying Vertical;2P sim;270;joystick (8-way);preliminary;1;raster;;;;2
firetrap;Fire Trap (US, set 1);MAME (Mame4all);;1986;Wood Place Inc. (Data East USA license);Climbing;2P alt;90;double joystick;good;1;raster;;;;1
firetrk;Fire Truck / Smokey Joe;MAME (Mame4all);;1978;Atari;Driving;1P;270;dial;good;1;raster;;;;3
fitter;Fitter;MAME (Mame4all);roundup;1981;Taito Corporation;Maze;2P alt;90;joystick (8-way);good;1;raster;roundup;;;1
flkatck;Flak Attack (Japan);MAME (Mame4all);mx5000;1987;Konami;Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;mx5000;;;2
fpointbl;Flash Point (World, bootleg);MAME (Mame4all);fpoint;1989;bootleg (Datsu);Puzzle / Drop;2P sim;0;joystick (8-way);preliminary;1;raster;fpoint;;;3
fpoint;Flash Point (set 2, Japan) (FD1094 317-0127A);MAME (Mame4all);;1989;Sega;Puzzle / Drop;2P sim;0;joystick (8-way);good;1;raster;;;;3
flashgal;Flashgal (set 1);MAME (Mame4all);;1985;Kyugo / Sega;Fighter / 2D;2P alt;0;joystick (8-way);good;1;raster;;;;2
flicky;Flicky (128k Version, System 2, 315-5051);MAME (Mame4all);;1984;Sega;Platform / Run Jump;2P alt;0;joystick (2-way);good;1;raster;;;;1
flyboy;Fly-Boy;MAME (Mame4all);;1982;Kaneko;Sports / Hang Gliding;2P alt;90;joystick (8-way);good;1;raster;;;;1
flyboyb;Fly-Boy (bootleg);MAME (Mame4all);flyboy;1982;bootleg;Sports / Hang Gliding;2P alt;90;joystick (8-way);good;1;raster;flyboy;;;1
fshark;Flying Shark (World);MAME (Mame4all);;1987;Toaplan / Taito Corporation;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;;;;2
fsharkbt;Flying Shark (bootleg with 8741);MAME (Mame4all);fshark;1987;bootleg;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;fshark;;;2
foodf;Food Fight (rev 3);MAME (Mame4all);;1982;General Computer Corporation (Atari license);Fighter / Field;2P alt;0;joystick (analog);good;1;raster;;;;1
footchmp;Football Champ (World);MAME (Mame4all);;1990;Taito Corporation Japan;Sports / Soccer;4P sim;0;joystick (8-way);good;1;raster;;;;2
fbfrenzy;Football Frenzy (NGM-034)(NGH-034);MAME (Mame4all);;1992;SNK;Sports / Amer. Football;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
forgottn;Forgotten Worlds (World);MAME (Mame4all);;1988;Capcom;Shooter / Flying Horizontal;2P sim;0;joystick (8-way),dial;good;1;raster;;;;1
formatz;Formation Z;MAME (Mame4all);;1984;Jaleco;Shooter / Misc. Horizontal;2P alt;0;joystick (8-way);imperfect;1;raster;;;;2
freeze;Freeze;MAME (Mame4all);;1984;Cinematronics;Maze / Shooter Large;2P alt;90;joystick (2-way);good;1;raster;;;;2
frenzy;Frenzy;MAME (Mame4all);;1981;Stern Electronics;Maze / Shooter Small;2P alt;0;joystick (8-way);good;1;raster;;;;1
friskyt;Frisky Tom (set 1);MAME (Mame4all);;1981;Nichibutsu;Maze;2P alt;0;joystick (8-way);good;1;raster;;;;
froggers;Frog;MAME (Mame4all);frogger;1981;bootleg;Maze;2P alt;90;joystick (4-way);good;1;raster;frogger;;;
frogger;Frogger;MAME (Mame4all);;1981;Konami;Maze;2P alt;90;joystick (4-way);good;1;raster;;;;
frogs;Frogs;MAME (Mame4all);;1978;Gremlin;Platform / Run Jump;1P;0;joystick (3 (half4)-way);imperfect;1;raster;;;;1
frontlin;Front Line;MAME (Mame4all);;1982;Taito Corporation;Shooter / Walking;2P alt;270;double joystick;good;1;raster;;;;2
funkybee;Funky Bee;MAME (Mame4all);;1982;Orca;Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;;;;1
fnkyfish;Funky Fish;MAME (Mame4all);;1981;Sun Electronics;Shooter / Misc. Horizontal;2P alt;90;joystick (8-way);good;1;raster;;;;1
futspy;Future Spy (315-5061);MAME (Mame4all);;1984;Sega;Shooter / Flying Diagonal;2P alt;90;joystick (8-way);imperfect;1;raster;;;;2
gwarrior;Galactic Warriors;MAME (Mame4all);;1985;Konami;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;;;;3
galaga88;Galaga '88;MAME (Mame4all);;1987;Namco;Shooter / Gallery;2P alt;270;joystick (8-way);good;1;raster;;;;3
galagamw;Galaga (Midway set 1);MAME (Mame4all);galaga;1981;Namco (Midway license);Shooter / Gallery;2P alt;90;joystick (2-way);imperfect;1;raster;galaga;;;1
galaga;Galaga (Namco rev. B);MAME (Mame4all);;1981;Namco;Shooter / Gallery;2P alt;90;joystick (2-way);imperfect;1;raster;;;;1
galaga3a;Galaga 3 (GP3 rev. C);MAME (Mame4all);gaplus;1984;Namco;Shooter / Gallery;2P alt;90;joystick (8-way);imperfect;1;raster;gaplus;;;1
galaga3;Galaga 3 (GP3 rev. D);MAME (Mame4all);gaplus;1984;Namco;Shooter / Gallery;2P alt;90;joystick (8-way);imperfect;1;raster;gaplus;;;1
galaxian;Galaxian (Namco set 1);MAME (Mame4all);;1979;Namco;Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;;;;1
galap4;Galaxian Part 4 (hack);MAME (Mame4all);galaxian;1979;hack (G.G.I);Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;galaxian;;;1
galapx;Galaxian Part X (moonaln hack);MAME (Mame4all);galaxian;1979;hack;Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;galaxian;;;1
galturbo;Galaxian Turbo (superg hack);MAME (Mame4all);galaxian;1979;hack;Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;galaxian;;;1
