#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
007 - GoldenEye (USA);007 - GoldenEye (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev A);Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev A);Nintendo 64 Mupen;;2000;Atlus;Role-Playing / Strategy;1;;;;;;;;;
Olympic Hockey 98 (USA);Olympic Hockey 98 (USA);Nintendo 64 Mupen;;1998;Midway;Sports;2;;;;;;;;;
PGA European Tour (USA);PGA European Tour (USA);Nintendo 64 Mupen;;2000;Infogrames;Sports;4+;;;;;;;;;
Paper Mario (USA);Paper Mario (USA);Nintendo 64 Mupen;;2001;Nintendo;Action / Adventure / Role-Playing;1;;;;;;;;;
Paperboy (USA);Paperboy (USA);Nintendo 64 Mupen;;1999;Midway;Action;1;;;;;;;;;
Penny Racers (USA);Penny Racers (USA);Nintendo 64 Mupen;;1999;THQ;Racing;;;;;;;;;;
Perfect Dark (USA) (Rev A);Perfect Dark (USA) (Rev A);Nintendo 64 Mupen;;2000;Nintendo;Action / Shooter;4+;;;;;;;;;
Pilotwings 64 (USA);Pilotwings 64 (USA);Nintendo 64 Mupen;;1996;Nintendo;Flight Simulator;1;;;;;;;;;
Pokemon Puzzle League (USA);Pokemon Puzzle League (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
Pokemon Snap (USA);Pokemon Snap (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
Pokemon Stadium (USA) (Rev A);Pokemon Stadium (USA) (Rev A);Nintendo 64 Mupen;;;;;;;;;;;;;;
Pokemon Stadium 2 (USA);Pokemon Stadium 2 (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
Polaris SnoCross (USA);Polaris SnoCross (USA);Nintendo 64 Mupen;;2000;Vatical Entertainment;Racing;4+;;;;;;;;;
Power Rangers - Lightspeed Rescue (USA);Power Rangers - Lightspeed Rescue (USA);Nintendo 64 Mupen;;2000;THQ;Action;2;;;;;;;;;
Powerpuff Girls, The - Chemical X-Traction (USA);Powerpuff Girls, The - Chemical X-Traction (USA);Nintendo 64 Mupen;;2001;BAM! Entertainment;Platform;;;;;;;;;;
Premier Manager 64 (Europe);Premier Manager 64 (Europe);Nintendo 64 Mupen;;1999;Gremlin Interactive Limited;Sports;1;;;;;;;;;
Quake 64 (USA);Quake 64 (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
Quake II (USA);Quake II (USA);Nintendo 64 Mupen;;1999;Activision;Shooter;4+;;;;;;;;;
Quest 64 (USA);Quest 64 (USA);Nintendo 64 Mupen;;1998;THQ;Role-Playing;1;;;;;;;;;
RR64 - Ridge Racer 64 (USA);RR64 - Ridge Racer 64 (USA);Nintendo 64 Mupen;;2000;Nintendo;Racing;4+;;;;;;;;;
Rakuga Kids (Europe);Rakuga Kids (Europe);Nintendo 64 Mupen;;1998;Konami;Fighting;2;;;;;;;;;
Rally Challenge 2000 (USA);Rally Challenge 2000 (USA);Nintendo 64 Mupen;;2000;SouthPeak Games;Racing;4+;;;;;;;;;
Rampage - World Tour (USA);Rampage - World Tour (USA);Nintendo 64 Mupen;;1998;Midway;Action;3;;;;;;;;;
Rampage 2 - Universal Tour (USA);Rampage 2 - Universal Tour (USA);Nintendo 64 Mupen;;1999;Midway;Action;;;;;;;;;;
Rat Attack! (USA) (En,Fr,De,Es,It,Nl);Rat Attack! (USA) (En,Fr,De,Es,It,Nl);Nintendo 64 Mupen;;2000;Mindscape;Puzzle;;;;;;;;;;
Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It);Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It);Nintendo 64 Mupen;;1999;Ubisoft;Platform;1;;;;;;;;;
Razor Freestyle Scooter (USA);Razor Freestyle Scooter (USA);Nintendo 64 Mupen;;2001;Ubisoft;Sports;;;;;;;;;;
Re-Volt (USA);Re-Volt (USA);Nintendo 64 Mupen;;1999;Acclaim Entertainment;Racing;4+;;;;;;;;;
Ready 2 Rumble Boxing (USA);Ready 2 Rumble Boxing (USA);Nintendo 64 Mupen;;1999;Midway;Fighting / Sports;2;;;;;;;;;
Ready 2 Rumble Boxing - Round 2 (USA);Ready 2 Rumble Boxing - Round 2 (USA);Nintendo 64 Mupen;;2000;Midway;Fighting / Sports;;;;;;;;;;
Resident Evil 2 (USA) (Rev A);Resident Evil 2 (USA) (Rev A);Nintendo 64 Mupen;;1998;Capcom;Action / Adventure;1;;;;;;;;;
Road Rash 64 (USA);Road Rash 64 (USA);Nintendo 64 Mupen;;1999;THQ;Vehicle Simulation;4+;;;;;;;;;
Roadsters Trophy (USA) (En,Fr,Es);Roadsters Trophy (USA) (En,Fr,Es);Nintendo 64 Mupen;;;;;;;;;;;;;;
Robotron 64 (USA);Robotron 64 (USA);Nintendo 64 Mupen;;1998;Crave;Shooter;4+;;;;;;;;;
Rocket - Robot on Wheels (USA);Rocket - Robot on Wheels (USA);Nintendo 64 Mupen;;1995;Ubisoft;Platform;1;;;;;;;;;
Rugrats - Scavenger Hunt (USA);Rugrats - Scavenger Hunt (USA);Nintendo 64 Mupen;;1999;THQ;Platform;4+;;;;;;;;;
Rugrats in Paris - The Movie (USA);Rugrats in Paris - The Movie (USA);Nintendo 64 Mupen;;2000;THQ;Platform;;;;;;;;;;
Rush 2 - Extreme Racing USA (USA);Rush 2 - Extreme Racing USA (USA);Nintendo 64 Mupen;;1998;Midway;Racing;2;;;;;;;;;
S.C.A.R.S. (USA);S.C.A.R.S. (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
San Francisco Rush - Extreme Racing (USA) (En,Fr,De);San Francisco Rush - Extreme Racing (USA) (En,Fr,De);Nintendo 64 Mupen;;1997;Midway;Racing;2;;;;;;;;;
San Francisco Rush 2049 (USA);San Francisco Rush 2049 (USA);Nintendo 64 Mupen;;2000;Midway;Racing;4+;;;;;;;;;
Scooby-Doo! - Classic Creep Capers (USA);Scooby-Doo! - Classic Creep Capers (USA);Nintendo 64 Mupen;;2001;THQ;Action;1;;;;;;;;;
Shadow Man (USA);Shadow Man (USA);Nintendo 64 Mupen;;1999;Acclaim;Action / Adventure / Horror;1;;;;;;;;;
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es);Shadowgate 64 - Trials of the Four Towers (USA) (En,Es);Nintendo 64 Mupen;;1999;Kemco;Adventure;1;;;;;;;;;
Snowboard Kids (USA);Snowboard Kids (USA);Nintendo 64 Mupen;;1998;Atlus;Racing;4+;;;;;;;;;
Snowboard Kids 2 (USA);Snowboard Kids 2 (USA);Nintendo 64 Mupen;;1999;Atlus;Racing;4+;;;;;;;;;
South Park (USA);South Park (USA);Nintendo 64 Mupen;;1998;Acclaim;Shooter;4+;;;;;;;;;
South Park - Chef's Luv Shack (USA);South Park - Chef's Luv Shack (USA);Nintendo 64 Mupen;;1999;Acclaim;Puzzle;4+;;;;;;;;;
South Park Rally (USA);South Park Rally (USA);Nintendo 64 Mupen;;2000;Acclaim;Racing;4+;;;;;;;;;
Space Invaders (USA);Space Invaders (USA);Nintendo 64 Mupen;;1999;Activision;Shooter;2;;;;;;;;;
SpaceStation Silicon Valley (USA);SpaceStation Silicon Valley (USA);Nintendo 64 Mupen;;1998;Take-Two Interactive;Platform;1;;;;;;;;;
Spider-Man (USA);Spider-Man (USA);Nintendo 64 Mupen;;2000;Activision;Action;;;;;;;;;;
Star Fox 64 (USA) (Rev A);Star Fox 64 (USA) (Rev A);Nintendo 64 Mupen;;1997;Nintendo;Action / Shooter;4+;;;;;;;;;
Star Soldier - Vanishing Earth (USA);Star Soldier - Vanishing Earth (USA);Nintendo 64 Mupen;;1998;Electro Brain;Action;1;;;;;;;;;
Star Wars - Rogue Squadron (USA) (Rev A);Star Wars - Rogue Squadron (USA) (Rev A);Nintendo 64 Mupen;;1998;LucasArts;Action / Shooter;1;;;;;;;;;
Star Wars - Shadows of the Empire (USA) (Rev B);Star Wars - Shadows of the Empire (USA) (Rev B);Nintendo 64 Mupen;;1996;Nintendo;Action;1;;;;;;;;;
Star Wars Episode I - Battle for Naboo (USA);Star Wars Episode I - Battle for Naboo (USA);Nintendo 64 Mupen;;2000;LucasArts/Nintendo;Action;1;;;;;;;;;
Star Wars Episode I - Racer (USA);Star Wars Episode I - Racer (USA);Nintendo 64 Mupen;;1999;LucasArts;Racing;2;;;;;;;;;
StarCraft 64 (USA);StarCraft 64 (USA);Nintendo 64 Mupen;;2000;Nintendo;Strategy;2;;;;;;;;;
Starshot - Space Circus Fever (USA) (En,Fr,Es);Starshot - Space Circus Fever (USA) (En,Fr,Es);Nintendo 64 Mupen;;1999;Infogrames;Action / Adventure;1;;;;;;;;;
Stunt Racer 64 (USA);Stunt Racer 64 (USA);Nintendo 64 Mupen;;2000;Midway;Racing;4+;;;;;;;;;
Super Bowling (USA);Super Bowling (USA);Nintendo 64 Mupen;;2000;Tommo;Sports;4+;;;;;;;;;
Super Mario 64 (USA);Super Mario 64 (USA);Nintendo 64 Mupen;;1996;Nintendo;Action / Platform;1;;;;;;;;;
Super Mario Odyssey 64 V3;Super Mario Odyssey 64 V3;Nintendo 64 Mupen;;1996;Hack;Action / Platform;1;;;;;;;;;
Super Smash Bros. (USA);Super Smash Bros. (USA);Nintendo 64 Mupen;;1999;Nintendo;Fighting;4+;;;;;;;;;
Supercross 2000 (USA);Supercross 2000 (USA);Nintendo 64 Mupen;;1999;Electronic Arts;Racing;;;;;;;;;;
Superman (USA) (En,Fr,Es);Superman (USA) (En,Fr,Es);Nintendo 64 Mupen;;1999;Titus;Action / Adventure;;;;;;;;;;
Tarzan (USA);Tarzan (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
Taz Express (Europe) (En,Fr,De,Es,It,Nl);Taz Express (Europe) (En,Fr,De,Es,It,Nl);Nintendo 64 Mupen;;2000;Infogrames;Action;1;;;;;;;;;
Tetrisphere (USA);Tetrisphere (USA);Nintendo 64 Mupen;;1997;Nintendo;Puzzle;2;;;;;;;;;
Tigger's Honey Hunt (USA);Tigger's Honey Hunt (USA);Nintendo 64 Mupen;;2000;NewKidCo;Action;2;;;;;;;;;
Tom Clancy's Rainbow Six (USA);Tom Clancy's Rainbow Six (USA);Nintendo 64 Mupen;;1998;Red Storm Entertainment;Action / Shooter / Strategy;2;;;;;;;;;
Tom and Jerry in Fists of Furry (USA);Tom and Jerry in Fists of Furry (USA);Nintendo 64 Mupen;;1998;NewKidCo;Action;2;;;;;;;;;
Tonic Trouble (USA) (Rev A);Tonic Trouble (USA) (Rev A);Nintendo 64 Mupen;;1999;Ubisoft;Action / Adventure;1;;;;;;;;;
Tony Hawk's Pro Skater (USA) (Rev A);Tony Hawk's Pro Skater (USA) (Rev A);Nintendo 64 Mupen;;2000;Activision;Sports;2;;;;;;;;;
Tony Hawk's Pro Skater 2 (USA);Tony Hawk's Pro Skater 2 (USA);Nintendo 64 Mupen;;2001;Activision;Sports;2;;;;;;;;;
Tony Hawk's Pro Skater 3 (USA);Tony Hawk's Pro Skater 3 (USA);Nintendo 64 Mupen;;2002;Activision;Sports;2;;;;;;;;;
Top Gear Hyper-Bike (USA);Top Gear Hyper-Bike (USA);Nintendo 64 Mupen;;2000;Kemco;Racing;2;;;;;;;;;
Top Gear Overdrive (USA);Top Gear Overdrive (USA);Nintendo 64 Mupen;;1998;Kemco;Racing;4+;;;;;;;;;
Top Gear Rally (USA);Top Gear Rally (USA);Nintendo 64 Mupen;;1997;Midway Games;Vehicle Simulation;2;;;;;;;;;
Top Gear Rally 2 (USA);Top Gear Rally 2 (USA);Nintendo 64 Mupen;;1999;Kemco;Racing;4+;;;;;;;;;
Toy Story 2 (USA);Toy Story 2 (USA);Nintendo 64 Mupen;;;;;;;;;;;;;;
Transformers - Beast Wars Transmetals (USA);Transformers - Beast Wars Transmetals (USA);Nintendo 64 Mupen;;2000;Bam Entertainment;Action / Fighting;2;;;;;;;;;
Triple Play 2000 (USA);Triple Play 2000 (USA);Nintendo 64 Mupen;;1999;Electronic Arts;Sports;2;;;;;;;;;
Turok - Dinosaur Hunter (USA) (Rev B);Turok - Dinosaur Hunter (USA) (Rev B);Nintendo 64 Mupen;;1997;Acclaim Entertainment;Shooter;1;;;;;;;;;
Turok - Rage Wars (USA);Turok - Rage Wars (USA);Nintendo 64 Mupen;;1999;Acclaim;Shooter;4+;;;;;;;;;
Turok 2 - Seeds of Evil (USA) (Rev A);Turok 2 - Seeds of Evil (USA) (Rev A);Nintendo 64 Mupen;;1998;Acclaim;Action / Shooter;4+;;;;;;;;;
Turok 3 - Shadow of Oblivion (USA);Turok 3 - Shadow of Oblivion (USA);Nintendo 64 Mupen;;2000;Acclaim;Shooter;4+;;;;;;;;;
Twisted Edge - Extreme Snowboarding (USA);Twisted Edge - Extreme Snowboarding (USA);Nintendo 64 Mupen;;1998;Midway;Sports;2;;;;;;;;;
V-Rally Edition 99 (USA);V-Rally Edition 99 (USA);Nintendo 64 Mupen;;1999;Infogrames;Racing;2;;;;;;;;;
Vigilante 8 (USA);Vigilante 8 (USA);Nintendo 64 Mupen;;1998;Activision;Action / Vehicle Simulation / Shooter;4+;;;;;;;;;
Vigilante 8 - 2nd Offense (USA);Vigilante 8 - 2nd Offense (USA);Nintendo 64 Mupen;;1999;Activision;Action / Vehicle Simulation / Shooter;4+;;;;;;;;;
Virtual Chess 64 (USA) (En,Fr,Es);Virtual Chess 64 (USA) (En,Fr,Es);Nintendo 64 Mupen;;1998;Titus;Strategy;4+;;;;;;;;;
Virtual Pool 64 (USA);Virtual Pool 64 (USA);Nintendo 64 Mupen;;1998;Crave;Sports;2;;;;;;;;;
WCW Backstage Assault (USA);WCW Backstage Assault (USA);Nintendo 64 Mupen;;2000;Electronic Arts;Sports;;;;;;;;;;
WCW Mayhem (USA);WCW Mayhem (USA);Nintendo 64 Mupen;;1999;Electronic Arts;Sports;;;;;;;;;;
WCW Nitro (USA);WCW Nitro (USA);Nintendo 64 Mupen;;1999;THQ;Sports;4+;;;;;;;;;
WCW vs. nWo - World Tour (USA) (Rev A);WCW vs. nWo - World Tour (USA) (Rev A);Nintendo 64 Mupen;;1997;THQ;Sports;4+;;;;;;;;;
WCW-nWo Revenge (USA);WCW-nWo Revenge (USA);Nintendo 64 Mupen;;1998;THQ;Sports;4+;;;;;;;;;
WWF Attitude (USA);WWF Attitude (USA);Nintendo 64 Mupen;;1999;Acclaim;Fighting / Sports;4+;;;;;;;;;
WWF No Mercy (USA) (Rev A);WWF No Mercy (USA) (Rev A);Nintendo 64 Mupen;;2000;THQ;Sports;4+;;;;;;;;;
WWF War Zone (USA);WWF War Zone (USA);Nintendo 64 Mupen;;1998;Acclaim;Fighting;4+;;;;;;;;;
WWF WrestleMania 2000 (USA);WWF WrestleMania 2000 (USA);Nintendo 64 Mupen;;1999;THQ;Sports;4+;;;;;;;;;
Waialae Country Club - True Golf Classics (USA) (Rev A);Waialae Country Club - True Golf Classics (USA) (Rev A);Nintendo 64 Mupen;;1998;Nintendo;Sports;4+;;;;;;;;;
War Gods (USA);War Gods (USA);Nintendo 64 Mupen;;1997;Midway;Fighting;2;;;;;;;;;
Wave Race 64 (USA) (Rev A);Wave Race 64 (USA) (Rev A);Nintendo 64 Mupen;;1996;Nintendo;Racing;2;;;;;;;;;
Wayne Gretzky's 3D Hockey '98 (USA);Wayne Gretzky's 3D Hockey '98 (USA);Nintendo 64 Mupen;;1997;Midway;Sports;4+;;;;;;;;;
Wayne Gretzky's 3D Hockey (USA) (Rev A);Wayne Gretzky's 3D Hockey (USA) (Rev A);Nintendo 64 Mupen;;1996;Midway;Sports;4+;;;;;;;;;
Wetrix (USA) (En,Fr,De,Es,It,Nl);Wetrix (USA) (En,Fr,De,Es,It,Nl);Nintendo 64 Mupen;;1998;Ocean;Puzzle;2;;;;;;;;;
Wheel of Fortune (USA);Wheel of Fortune (USA);Nintendo 64 Mupen;;1997;Take Two;Puzzle;;;;;;;;;;
WinBack - Covert Operations (USA);WinBack - Covert Operations (USA);Nintendo 64 Mupen;;1999;Koei;Shooter;1;;;;;;;;;
Wipeout 64 (USA);Wipeout 64 (USA);Nintendo 64 Mupen;;1998;Midway Games;Racing;4+;;;;;;;;;
World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da);World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da);Nintendo 64 Mupen;;1998;Electronic Arts;Sports;;;;;;;;;;
World Driver Championship (USA);World Driver Championship (USA);Nintendo 64 Mupen;;1999;Midway;Racing;2;;;;;;;;;
Worms Armageddon (USA) (En,Fr,Es);Worms Armageddon (USA) (En,Fr,Es);Nintendo 64 Mupen;;1999;Infogrames;Strategy;4+;;;;;;;;;
Xena - Warrior Princess - The Talisman of Fate (USA);Xena - Warrior Princess - The Talisman of Fate (USA);Nintendo 64 Mupen;;1998;Titus;Fighting;4+;;;;;;;;;
Yoshi's Story (USA) (En,Ja);Yoshi's Story (USA) (En,Ja);Nintendo 64 Mupen;;1998;Nintendo;Action / Adventure;1;;;;;;;;;
