#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
drtoppelj;Dr. Toppel's Tankentai (Japan);Arcade;drtoppel;1987;Kaneko / Taito Corporation;Shooter / Flying Vertical;;;;;0;;;;;
sc2drwhop;Dr.Who The Timelord (set 1, UK, Single Site Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho;Dr.Who The Timelord (set 1, UK, Single Site) (Scorpion 2/3);Arcade;;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwhou;Dr.Who The Timelord (set 1, UK, Single Site) (Scorpion 2/3) (not encrypted);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho1;Dr.Who The Timelord (set 2, UK, Arcade) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho1p;Dr.Who The Timelord (set 2, UK, Arcade, Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho2;Dr.Who The Timelord (set 3, UK, no Jackpot spin) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho2p;Dr.Who The Timelord (set 3, UK, no Jackpot spin, Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho3;Dr.Who The Timelord (set 4, UK, Arcade) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho3p;Dr.Who The Timelord (set 4, UK, Arcade, Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho4;Dr.Who The Timelord (set 5, UK) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho4p;Dr.Who The Timelord (set 5, UK, Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho5;Dr.Who The Timelord (set 6, UK, Arcade, 8GBP Jackpot) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho5p;Dr.Who The Timelord (set 6, UK, Arcade, 8GBP Jackpot, Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho6;Dr.Who The Timelord (set 7, UK, Arcade) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho6p;Dr.Who The Timelord (set 7, UK, Arcade, Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho7;Dr.Who The Timelord (set 8, UK, Arcade, 10GBP Jackpot) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwho7p;Dr.Who The Timelord (set 8, UK, Arcade, 10GBP Jackpot, Protocol) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwhodx;Dr.Who The Timelord Deluxe (set 1) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
sc2drwhodx1;Dr.Who The Timelord Deluxe (set 2) (Scorpion 2/3);Arcade;sc2drwho;1994;BFM;Electromechanical / Reels;;;;;0;;;;;
draco;Draco;Arcade;;1981;Cidelsa;Shooter / Field;;;;;0;;;;;
dracula;Dracula (Pinball);Arcade;;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
dragrace;Drag Race;Arcade;;1977;Atari (Kee Games);Driving / Race;;;;;0;;;;;
dbzvrvs;Dragon Ball Z V.R.V.S. (Japan);Arcade;;1994;Sega / Banpresto;Fighter / Versus;;;;;0;;;;;
dragnblz;Dragon Blaze;Arcade;;2000;Psikyo;Shooter / Flying Vertical;;;;;0;;;;;
drgnbowl;Dragon Bowl (set 1, encrypted program);Arcade;;1992;Nics;Fighter / 2.5D;;;;;0;;;;;
drgnbowla;Dragon Bowl (set 2, unencrypted program);Arcade;drgnbowl;1992;Nics;Fighter / 2.5D;;;;;0;;;;;
dbreedm72;Dragon Breed (M72 PCB version);Arcade;dbreed;1989;Irem;Shooter / Flying Horizontal;;;;;0;;;;;
dbreed;Dragon Breed (M81 PCB version);Arcade;;1989;Irem;Shooter / Flying Horizontal;;;;;0;;;;;
drgnbstr;Dragon Buster;Arcade;;1984;Namco;Platform / Fighter Scrolling;;;;;0;;;;;
dragngunj;Dragon Gun (Japan);Arcade;dragngun;1993;Data East Corporation;Shooter / Gun;;;;;0;;;;;
dragngun;Dragon Gun (US);Arcade;;1993;Data East Corporation;Shooter / Gun;;;;;0;;;;;
drgnmst;Dragon Master;Arcade;;1994;Unico;Fighter / Versus;;;;;0;;;;;
drgpunch;Dragon Punch (Japan);Arcade;;1989;Dynax;Puzzle / Match * Mature *;;;;;0;;;;;
dsaber;Dragon Saber;Arcade;;1990;Namco;Shooter / Flying Vertical;;;;;0;;;;;
dsaberj;Dragon Saber (Japan, Rev B);Arcade;dsaber;1990;Namco;Shooter / Flying Vertical;;;;;0;;;;;
dspirit2;Dragon Spirit (DS2);Arcade;dspirit;1987;Namco;Shooter / Flying Vertical;;;;;0;;;;;
dspirit;Dragon Spirit (new version (DS3));Arcade;;1987;Namco;Shooter / Flying Vertical;;;;;0;;;;;
dspirit1;Dragon Spirit (old version (DS1));Arcade;dspirit;1987;Namco;Shooter / Flying Vertical;;;;;0;;;;;
drgnunit;Dragon Unit / Castle of Dragon;Arcade;;1989;Seta;Platform / Fighter Scrolling;;;;;0;;;;;
drgnwrldv21;Dragon World (World, V021O);Arcade;drgnwrld;1995;IGS;Puzzle / Match * Mature *;;;;;0;;;;;
drgnwrldv30;Dragon World (World, V030O);Arcade;drgnwrld;1995;IGS;Puzzle / Match * Mature *;;;;;0;;;;;
drgnwrld;Dragon World (World, V040O);Arcade;;1997;IGS;Puzzle / Match * Mature *;;;;;0;;;;;
dw2001;Dragon World 2001 (V100?, Japan);Arcade;;2001;IGS;Puzzle / Match;;;;;0;;;;;
drgw3100;Dragon World 3 (Japan, ver. 100);Arcade;drgw3;1998;IGS;Puzzle / Match;;;;;0;;;;;
drgw3105;Dragon World 3 (ver. 105);Arcade;drgw3;1998;IGS;Puzzle / Match;;;;;0;;;;;
drgw3;Dragon World 3 (ver. 106);Arcade;;1998;IGS;Puzzle / Match;;;;;0;;;;;
dwex;Dragon World 3 EX (ver. 100);Arcade;;1998;IGS;Puzzle / Match;;;;;0;;;;;
dw2v100x;Dragon World II (ver. 100X, Export);Arcade;drgw2;1997;IGS;Puzzle / Match;;;;;0;;;;;
drgw2;Dragon World II (ver. 110X, Export);Arcade;;1997;IGS;Puzzle / Match;;;;;0;;;;;
dwpc;Dragon World Pretty Chance (V101, Japan);Arcade;;2001;IGS;Puzzle / Match * Mature *;;;;;0;;;;;
dbza;Dragonball Z (rev A);Arcade;dbz;1993;Banpresto;Fighter / Versus;;;;;0;;;;;
dbz;Dragonball Z (rev B);Arcade;;1993;Banpresto;Fighter / Versus;;;;;0;;;;;
dbz2;Dragonball Z 2 - Super Battle;Arcade;;1994;Banpresto;Fighter / Versus;;;;;0;;;;;
drgninja;Dragonninja (Japan);Arcade;baddudes;1988;Data East Corporation;Platform / Fighter Scrolling;;;;;0;;;;;
drgninjab;Dragonninja (bootleg);Arcade;baddudes;1988;bootleg;Platform / Fighter Scrolling;;;;;0;;;;;
dragoona;Dragoon Might (ver AAB);Arcade;;1995;Konami;Fighter / Versus;;;;;0;;;;;
dragoonj;Dragoon Might (ver JAA);Arcade;dragoona;1995;Konami;Fighter / Versus;;;;;0;;;;;
drakor;Drakor;Arcade;;1980;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
drakton;Drakton (DK conversion);Arcade;;1984;Epos Corporation;Shooter / Field;;;;;0;;;;;
drktnjr;Drakton (DKJr conversion);Arcade;drakton;1984;Epos Corporation;Shooter / Field;;;;;0;;;;;
keithlcy;Dramatic Adventure Quiz Keith & Lucy (Japan);Arcade;;1993;Visco;Quiz / Japanese;;;;;0;;;;;
dpoker;Draw Poker (Bally, 03-20);Arcade;;1985;Bally;Casino / Cards;;;;;0;;;;;
mdrawpkra;Draw Poker - Joker's Wild (02-11);Arcade;mdrawpkr;1984;Meyco Games, Inc.;Casino / Cards;;;;;0;;;;;
mdrawpkr;Draw Poker - Joker's Wild (Standard);Arcade;;1984;Meyco Games, Inc.;Casino / Cards;;;;;0;;;;;
dwarfda;Draw Poker III / Dwarfs Den (Card Gfx);Arcade;dwarfd;1981;Electro-Sport;Casino / Cards;;;;;0;;;;;
dwarfd;Draw Poker III / Dwarfs Den (Dwarf Gfx);Arcade;;1981;Electro-Sport;Casino / Cards;;;;;0;;;;;
d9final;Dream 9 Final (v2.24);Arcade;;1992;Excellent System;Casino / Reels;;;;;0;;;;;
dreambal;Dream Ball (Japan V2.4);Arcade;;1993;NDK / Data East;Casino / Cards;;;;;0;;;;;
dland;Dream Land / Super Dream Land (bootleg of Bubble Bobble);Arcade;bublbobl;1987;bootleg;Platform / Run Jump;;;;;0;;;;;
dremshpr;Dream Shopper;Arcade;;1982;Sanritsu;Puzzle / Maze;;;;;0;;;;;
dsoccr94j;Dream Soccer '94 (Japan, M92 hardware);Arcade;dsoccr94;1994;Irem;Sports / Soccer;;;;;0;;;;;
dsoccr94;Dream Soccer '94 (World, M107 hardware);Arcade;;1994;Irem (Data East Corporation license);Sports / Soccer;;;;;0;;;;;
dreamwld;Dream World;Arcade;;2000;SemiCom;Platform / Run Jump;;;;;0;;;;;
dribling;Dribbling;Arcade;;1983;Model Racing;Sports / Soccer;;;;;0;;;;;
driblingo;Dribbling (Olympia);Arcade;dribling;1983;Model Racing (Olympia license);Sports / Soccer;;;;;0;;;;;
driblingbr;Dribbling (bootleg, Brazil);Arcade;dribling;1983;bootleg (Videomac);Sports / Soccer;;;;;0;;;;;
drifto94;Drift Out '94 - The Hard Order (Japan);Arcade;;1994;Visco;Driving / Race;;;;;0;;;;;
driftout;Drift Out (Europe);Arcade;;1991;Visco;Driving / Race;;;;;0;;;;;
driftoutj;Drift Out (Japan);Arcade;driftout;1991;Visco;Driving / Race;;;;;0;;;;;
driveout;Drive Out (bootleg);Arcade;driftout;1991;bootleg;Driving / Race;;;;;0;;;;;
drivedge;Driver's Edge;Arcade;;1994;Strata/Incredible Technologies;Driving / Race 1st Person;;;;;0;;;;;
drivfrcb;Driving Force (Galaxian conversion bootleg);Arcade;drivfrcp;1985;bootleg (Elsys Software);Driving / Race (chase view);;;;;0;;;;;
drivfrcg;Driving Force (Galaxian conversion);Arcade;drivfrcp;1984;Shinkai Inc. (Magic Electronics USA license);Driving / Race (chase view);;;;;0;;;;;
drivfrcp;Driving Force (Pac-Man conversion);Arcade;;1984;Shinkai Inc. (Magic Electronics Inc. license);Driving / Race (chase view);;;;;0;;;;;
dualaslt;Dual Assault;Arcade;liberate;1984;Data East USA;Shooter / Flying;;;;;0;;;;;
pc_duckh;Duck Hunt (PlayChoice-10);Arcade;;1984;Nintendo;Shooter / Gun;;;;;0;;;;;
dumpmtmt;Dump Matsumoto (Japan, 8751 317-0011a);Arcade;bodyslam;1986;Sega;Sports / Wrestling;;;;;0;;;;;
dungeonmu;Dungeon Magic (Ver 2.1A 1994/02/18);Arcade;lightbr;1993;Taito America Corporation;Maze / Fighter;;;;;0;;;;;
dungeonm;Dungeon Magic (Ver 2.1O 1994/02/18);Arcade;lightbr;1993;Taito Corporation Japan;Maze / Fighter;;;;;0;;;;;
ddsomar1;Dungeons & Dragons Shadow over Mystara (Asia 960208);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsoma;Dungeons & Dragons Shadow over Mystara (Asia 960619);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomb;Dungeons & Dragons Shadow over Mystara (Brazil 960223);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomr3;Dungeons & Dragons Shadow over Mystara (Euro 960208);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomr2;Dungeons & Dragons Shadow over Mystara (Euro 960209);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomr1;Dungeons & Dragons Shadow over Mystara (Euro 960223);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsom;Dungeons & Dragons Shadow over Mystara (Euro 960619);Arcade;;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomh;Dungeons & Dragons Shadow over Mystara (Hispanic 960223);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomjr1;Dungeons & Dragons Shadow over Mystara (Japan 960206);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomj;Dungeons & Dragons Shadow over Mystara (Japan 960619);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomur1;Dungeons & Dragons Shadow over Mystara (USA 960209);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddsomud;Dungeons & Dragons Shadow over Mystara (USA 960619 Phoenix Edition) (bootleg);Arcade;ddsom;1996;bootleg;Fighter / 2.5D;;;;;0;;;;;
ddsomu;Dungeons & Dragons Shadow over Mystara (USA 960619);Arcade;ddsom;1996;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodar1;Dungeons & Dragons Tower of Doom (Asia 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtoda;Dungeons & Dragons Tower of Doom (Asia 940412);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodr1;Dungeons & Dragons Tower of Doom (Euro 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodd;Dungeons & Dragons Tower of Doom (Euro 940412 Phoenix Edition) (bootleg);Arcade;ddtod;1993;bootleg;Fighter / 2.5D;;;;;0;;;;;
ddtod;Dungeons & Dragons Tower of Doom (Euro 940412);Arcade;;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodhr2;Dungeons & Dragons Tower of Doom (Hispanic 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodhr1;Dungeons & Dragons Tower of Doom (Hispanic 940125);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodh;Dungeons & Dragons Tower of Doom (Hispanic 940412);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodjr2;Dungeons & Dragons Tower of Doom (Japan 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodjr1;Dungeons & Dragons Tower of Doom (Japan 940125);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodj;Dungeons & Dragons Tower of Doom (Japan 940412);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodur1;Dungeons & Dragons Tower of Doom (USA 940113);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddtodu;Dungeons & Dragons Tower of Doom (USA 940125);Arcade;ddtod;1993;Capcom;Fighter / 2.5D;;;;;0;;;;;
ddream95;Dunk Dream '95 (Japan 1.4, EAM);Arcade;hoops96;1995;Data East Corporation;Sports / Basketball;;;;;0;;;;;
dunkmnia;Dunk Mania (Asia, DM2/VER.C);Arcade;;1995;Namco;Sports / Basketball;;;;;0;;;;;
dunkmniajc;Dunk Mania (Japan, DM1/VER.C);Arcade;dunkmnia;1995;Namco;Sports / Basketball;;;;;0;;;;;
dunkshoto;Dunk Shot (FD1089A 317-0022);Arcade;dunkshot;1986;Sega;Sports / Basketball;;;;;0;;;;;
dunkshot;Dunk Shot (Rev C, FD1089A 317-0022);Arcade;;1987;Sega;Sports / Basketball;;;;;0;;;;;
dyger;Dyger (Korea set 1);Arcade;;1989;Philko;Shooter / Flying Vertical;;;;;0;;;;;
dygera;Dyger (Korea set 2);Arcade;dyger;1989;Philko;Shooter / Flying Vertical;;;;;0;;;;;
dynagear;Dyna Gear;Arcade;;1993;Sammy;Platform / Fighter Scrolling;;;;;0;;;;;
dynablst;Dynablaster / Bomber Man;Arcade;;1991;Irem (licensed from Hudson Soft);Maze;;;;;0;;;;;
dynablstb;Dynablaster / Bomber Man (bootleg);Arcade;dynablst;1991;bootleg (Seitu);Maze;;;;;0;;;;;
dynablstb2;Dynablaster / Bomber Man (bootleg, alt);Arcade;dynablst;1991;bootleg (Seitu);Maze;;;;;0;;;;;
dcclubj;Dynamic Country Club (Japan, ROM Based);Arcade;dcclub;1991;Sega;Sports / Golf;;;;;0;;;;;
dcclubfd;Dynamic Country Club (US, Floppy Based, FD1094 317-0058-09d);Arcade;dcclub;1991;Sega;Sports / Golf;;;;;0;;;;;
dcclub;Dynamic Country Club (World, ROM Based);Arcade;;1991;Sega;Sports / Golf;;;;;0;;;;;
dynadice;Dynamic Dice;Arcade;;19??;"&lt;unknown&gt;";Casino;;;;;0;;;;;
dynashot;Dynamic Shoot Kyousou;Arcade;;1988;Jaleco;Sports / Soccer;;;;;0;;;;;
dynamski;Dynamic Ski;Arcade;;1984;Taiyo;Sports / Skiing;;;;;0;;;;;
dynabomb;Dynamite Bomber (Korea, Rev 1.5);Arcade;;2000;Limenko;Platform / Run Jump;;;;;0;;;;;
dnmtdeka;Dynamite Deka (J 960515 V1.000);Arcade;diehard;1996;Sega;Fighter / 2.5D;;;;;0;;;;;
dynduke;Dynamite Duke (Europe set 1);Arcade;;1989;Seibu Kaihatsu;Shooter / 3rd Person;;;;;0;;;;;
dyndukea;Dynamite Duke (Europe set 2);Arcade;dynduke;1989;Seibu Kaihatsu;Shooter / 3rd Person;;;;;0;;;;;
dyndukej;Dynamite Duke (Japan);Arcade;dynduke;1989;Seibu Kaihatsu;Shooter / 3rd Person;;;;;0;;;;;
dyndukeu;Dynamite Duke (US);Arcade;dynduke;1989;Seibu Kaihatsu (Fabtek license);Shooter / 3rd Person;;;;;0;;;;;
ddux1;Dynamite Dux (set 1, 8751 317-0095);Arcade;ddux;1988;Sega;Fighter / 2.5D;;;;;0;;;;;
dduxj;Dynamite Dux (set 2, Japan, FD1094 317-0094);Arcade;ddux;1988;Sega;Fighter / 2.5D;;;;;0;;;;;
ddux;Dynamite Dux (set 3, World, FD1094 317-0096);Arcade;;1988;Sega;Fighter / 2.5D;;;;;0;;;;;
dleaguej;Dynamite League (Japan);Arcade;dleague;1990;Taito Corporation;Sports / Baseball;;;;;0;;;;;
dleague;Dynamite League (US);Arcade;;1990;Taito America Corporation;Sports / Baseball;;;;;0;;;;;
dynwara;Dynasty Wars (USA, B-Board 88622B-3);Arcade;dynwar;1989;Capcom;Fighter / 2.5D;;;;;0;;;;;
dynwar;Dynasty Wars (USA, B-Board 89624B-?);Arcade;;1989;Capcom;Fighter / 2.5D;;;;;0;;;;;
dynobop;Dyno Bop;Arcade;;1990;Grand Products/Incredible Technologies;Electromechanical / Misc.;;;;;0;;;;;
ejanhs;E-Jan High School (Japan);Arcade;;1996;Seibu Kaihatsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
ejsakura12;E-Jan Sakurasou (Japan, SYS386F V1.2);Arcade;ejsakura;1999;Seibu Kaihatsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
ejsakura;E-Jan Sakurasou (Japan, SYS386F V2.0);Arcade;;1999;Seibu Kaihatsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
eswatj1;E-Swat - Cyber Police (set 1, Japan, FD1094 317-0131);Arcade;eswat;1989;Sega;Platform / Shooter Scrolling;;;;;0;;;;;
eswatj;E-Swat - Cyber Police (set 2, Japan, FD1094 317-0128);Arcade;eswat;1989;Sega;Platform / Shooter Scrolling;;;;;0;;;;;
eswatu;E-Swat - Cyber Police (set 3, US, FD1094 317-0129);Arcade;eswat;1989;Sega;Platform / Shooter Scrolling;;;;;0;;;;;
eswat;E-Swat - Cyber Police (set 4, World, FD1094 317-0130);Arcade;;1989;Sega;Platform / Shooter Scrolling;;;;;0;;;;;
edf;E.D.F.  Earth Defense Force;Arcade;;1991;Jaleco;Shooter / Flying Horizontal;;;;;0;;;;;
edfu;E.D.F.  Earth Defense Force (North America);Arcade;edf;1991;Jaleco;Shooter / Flying Horizontal;;;;;0;;;;;
edfbl;E.D.F.  Earth Defense Force (bootleg);Arcade;edf;1991;bootleg;Shooter / Flying Horizontal;;;;;0;;;;;
esprade;ESP Ra.De. (International, Ver. 98/04/22);Arcade;;1998;Cave (Atlus license);Shooter / Flying Vertical;;;;;0;;;;;
espradejo;ESP Ra.De. (Japan, Ver. 98/04/14);Arcade;esprade;1998;Cave (Atlus license);Shooter / Flying Vertical;;;;;0;;;;;
espradej;ESP Ra.De. (Japan, Ver. 98/04/21);Arcade;esprade;1998;Cave (Atlus license);Shooter / Flying Vertical;;;;;0;;;;;
eagle;Eagle (set 1);Arcade;mooncrst;1980;Nichibutsu (Centuri license);Shooter / Gallery;;;;;0;;;;;
eagle2;Eagle (set 2);Arcade;mooncrst;1980;Nichibutsu (Centuri license);Shooter / Gallery;;;;;0;;;;;
eagle3;Eagle (set 3);Arcade;mooncrst;1980;Nichibutsu (Centuri license);Shooter / Gallery;;;;;0;;;;;
eaglshot;Eagle Shot Golf;Arcade;;1994;Sammy;Sports / Golf;;;;;0;;;;;
ewf;Earth Wind Fire;Arcade;;1981;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
ecofghtra;Eco Fighters (Asia 931203);Arcade;ecofghtr;1993;Capcom;Shooter / Flying Horizontal;;;;;0;;;;;
ecofghtrh;Eco Fighters (Hispanic 931203);Arcade;ecofghtr;1993;Capcom;Shooter / Flying Horizontal;;;;;0;;;;;
ecofghtru1;Eco Fighters (USA 931203);Arcade;ecofghtr;1993;Capcom;Shooter / Flying Horizontal;;;;;0;;;;;
ecofghtru;Eco Fighters (USA 940215);Arcade;ecofghtr;1993;Capcom;Shooter / Flying Horizontal;;;;;0;;;;;
ecofghtrd;Eco Fighters (World 931203 Phoenix Edition) (bootleg);Arcade;ecofghtr;1993;bootleg;Shooter / Flying Horizontal;;;;;0;;;;;
ecofghtr;Eco Fighters (World 931203);Arcade;;1993;Capcom;Shooter / Flying Horizontal;;;;;0;;;;;
egghunt;Egg Hunt;Arcade;;1995;Invi Image;Puzzle / Drop;;;;;0;;;;;
eggventra;Egg Venture (A.L. Release);Arcade;eggventr;1997;The Game Room (A.L. Australia license);Shooter / Gun;;;;;0;;;;;
eggventr;Egg Venture (Release 10);Arcade;;1997;The Game Room;Shooter / Gun;;;;;0;;;;;
eggventr2;Egg Venture (Release 2);Arcade;eggventr;1997;The Game Room;Shooter / Gun;;;;;0;;;;;
eggventr7;Egg Venture (Release 7);Arcade;eggventr;1997;The Game Room;Shooter / Gun;;;;;0;;;;;
eggventr8;Egg Venture (Release 8);Arcade;eggventr;1997;The Game Room;Shooter / Gun;;;;;0;;;;;
eggventrd;Egg Venture Deluxe;Arcade;eggventr;1997;The Game Room;Shooter / Gun;;;;;0;;;;;
eggor;Eggor;Arcade;;1983;Telko;Maze / Shooter Small;;;;;0;;;;;
eggs;Eggs (USA);Arcade;scregg;1983;Technos Japan (Universal USA license);Maze;;;;;0;;;;;
eggsplc;Eggs Playing Chicken;Arcade;;2002;The Game Room;Misc.;;;;;0;;;;;
ehrgeizaa;Ehrgeiz (Asia, EG2/VER.A);Arcade;ehrgeiz;1998;Square / Namco;Fighter / Versus;;;;;0;;;;;
ehrgeizja;Ehrgeiz (Japan, EG1/VER.A);Arcade;ehrgeiz;1998;Square / Namco;Fighter / Versus;;;;;0;;;;;
ehrgeiz;Ehrgeiz (US, EG3/VER.A);Arcade;;1998;Square / Namco;Fighter / Versus;;;;;0;;;;;
eightbll;Eight Ball;Arcade;;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
8ballact;Eight Ball Action (DK conversion);Arcade;;1984;Seatongrove Ltd (Magic Electronics USA license);Sports / Pool;;;;;0;;;;;
8ballact2;Eight Ball Action (DKJr conversion);Arcade;8ballact;1984;Seatongrove Ltd (Magic Electronics USA license);Sports / Pool;;;;;0;;;;;
8bpm;Eight Ball Action (Pac-Man conversion);Arcade;8ballact;1985;Seatongrove Ltd (Magic Electronics USA license);Sports / Pool;;;;;0;;;;;
eightfrc;Eight Forces;Arcade;;1994;Tecmo;Shooter / Flying Vertical;;;;;0;;;;;
eightman;Eight Man (NGM-025)(NGH-025);Arcade;;1991;SNK / Pallas;Platform / Fighter Scrolling;;;;;0;;;;;
ejihon;Ejihon Tantei Jimusyo (J 950613 V1.000);Arcade;;1995;Sega;Puzzle / Misc.;;;;;0;;;;;
elgrande;El Grande - 5 Card Draw (New);Arcade;;1982;Enter-Tech, Ltd. / Tuni Electro Service;Casino / Cards;;;;;0;;;;;
elephfam;Elephant Family (Italian, new);Arcade;;1997;C.M.C.;Casino / Cards;;;;;0;;;;;
elephfmb;Elephant Family (Italian, old);Arcade;elephfam;1996;C.M.C.;Casino / Cards;;;;;0;;;;;
elevator;Elevator Action;Arcade;;1983;Taito Corporation;Platform / Shooter;;;;;0;;;;;
elevatorb;Elevator Action (bootleg);Arcade;elevator;1983;bootleg;Platform / Shooter;;;;;0;;;;;
elvact2u;Elevator Action II (Ver 2.2A 1995/02/20);Arcade;elvactr;1994;Taito America Corporation;Platform / Shooter;;;;;0;;;;;
elvactrj;Elevator Action Returns (Ver 2.2J 1995/02/20);Arcade;elvactr;1994;Taito Corporation;Platform / Shooter;;;;;0;;;;;
elvactr;Elevator Action Returns (Ver 2.2O 1995/02/20);Arcade;;1994;Taito Corporation Japan;Platform / Shooter;;;;;0;;;;;
elfin;Elfin;Arcade;;1999;dgPIX Entertainment Inc.;Puzzle / Toss * Mature *;;;;;0;;;;;
elim2c;Eliminator (2 Players, cocktail);Arcade;elim2;1981;Gremlin;Shooter / Field;;;;;0;;;;;
elim2;Eliminator (2 Players, set 1);Arcade;;1981;Gremlin;Shooter / Field;;;;;0;;;;;
elim2a;Eliminator (2 Players, set 2);Arcade;elim2;1981;Gremlin;Shooter / Field;;;;;0;;;;;
elim4;Eliminator (4 Players);Arcade;elim2;1981;Gremlin;Shooter / Field;;;;;0;;;;;
elim4p;Eliminator (4 Players, prototype);Arcade;elim2;1981;Gremlin;Shooter / Field;;;;;0;;;;;
embargo;Embargo;Arcade;;1977;Cinematronics;Maze / Surround;;;;;0;;;;;
emeraldaj;Emeraldia (Japan Version B);Arcade;emeralda;1993;Namco;Puzzle / Drop;;;;;0;;;;;
emeraldaja;Emeraldia (Japan);Arcade;emeralda;1993;Namco;Puzzle / Drop;;;;;0;;;;;
emeralda;Emeraldia (World);Arcade;;1993;Namco;Puzzle / Drop;;;;;0;;;;;
empcityi;Empire City 1931 (Italy);Arcade;empcity;1986;Seibu Kaihatsu (Eurobed license);Shooter / 1st Person;;;;;0;;;;;
empcityj;Empire City 1931 (Japan);Arcade;empcity;1986;Seibu Kaihatsu (Taito license);Shooter / 1st Person;;;;;0;;;;;
empcityu;Empire City 1931 (US);Arcade;empcity;1986;Seibu Kaihatsu (Taito / Romstar license);Shooter / 1st Person;;;;;0;;;;;
