#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Linking Logic (USA);Linking Logic (USA);Atari 800;;;;;;;;;;;;;;
Lizard (Europe);Lizard (Europe);Atari 800;;;;;;;;;;;;;;
Loco (Europe);Loco (Europe);Atari 800;;;;;;;;;;;;;;
Loco-Motion (USA);Loco-Motion (USA);Atari 800;;;;;;;;;;;;;;
Lode Runner (USA);Lode Runner (USA);Atari 800;;;;;;;;;;;;;;
Logic Levels (USA);Logic Levels (USA);Atari 800;;;;;;;;;;;;;;
Lords of Conquest (USA) (Side A);Lords of Conquest (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Lords of Conquest (USA) (Side B);Lords of Conquest (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Lords of Time (Europe);Lords of Time (Europe);Atari 800;;;;;;;;;;;;;;
Los Angeles SWAT (USA);Los Angeles SWAT (USA);Atari 800;;;;;;;;;;;;;;
Lost Tomb (USA);Lost Tomb (USA);Atari 800;;;;;;;;;;;;;;
Lunar Jetman (Europe) (Unl);Lunar Jetman (Europe) (Unl);Atari 800;;;;;;;;;;;;;;
Lunar Leeper (USA);Lunar Leeper (USA);Atari 800;;;;;;;;;;;;;;
Lunar Outpost (USA);Lunar Outpost (USA);Atari 800;;;;;;;;;;;;;;
Lurking Horror, The (USA) (Side A);Lurking Horror, The (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Lurking Horror, The (USA) (Side B);Lurking Horror, The (USA) (Side B);Atari 800;;;;;;;;;;;;;;
M-A-S-H (USA);M-A-S-H (USA);Atari 800;;;;;;;;;;;;;;
M.U.L.E. (USA);M.U.L.E. (USA);Atari 800;;;;;;;;;;;;;;
MIG Alley Ace (USA);MIG Alley Ace (USA);Atari 800;;;;;;;;;;;;;;
Mail Order Monsters (USA) (Side A);Mail Order Monsters (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Mail Order Monsters (USA) (Side B);Mail Order Monsters (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Marauder (USA) (Side A);Marauder (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Marauder (USA) (Side B);Marauder (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Mario Bros. (USA);Mario Bros. (USA);Atari 800;;;;;;;;;;;;;;
Master Chess (USA);Master Chess (USA);Atari 800;;;;;;;;;;;;;;
Master of the Lamps (USA);Master of the Lamps (USA);Atari 800;;;;;;;;;;;;;;
Masters of Time (USA);Masters of Time (USA);Atari 800;;;;;;;;;;;;;;
Max (Poland);Max (Poland);Atari 800;;;;;;;;;;;;;;
Mech Brigade (USA) (Disk 1);Mech Brigade (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Mediator (Europe);Mediator (Europe);Atari 800;;;;;;;;;;;;;;
MegaMania (USA);MegaMania (USA);Atari 800;;;;;;;;;;;;;;
Memory Manor (USA);Memory Manor (USA);Atari 800;;;;;;;;;;;;;;
Mercenary - Escape From Targ (Europe);Mercenary - Escape From Targ (Europe);Atari 800;;;;;;;;;;;;;;
Meteor (USA) (Unl);Meteor (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Milk Race (Europe);Milk Race (Europe);Atari 800;;;;;;;;;;;;;;
Millionaire (USA) (Side A);Millionaire (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Millionaire (USA) (Side B);Millionaire (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Millipede (USA);Millipede (USA);Atari 800;;;;;;;;;;;;;;
Mindshadow (USA) (Side A);Mindshadow (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Mindshadow (USA) (Side B);Mindshadow (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Miner 2049er (USA);Miner 2049er (USA);Atari 800;;;;;;;;;;;;;;
Missile Command (USA);Missile Command (USA);Atari 800;;;;;;;;;;;;;;
Mission (Europe);Mission (Europe);Atari 800;;;;;;;;;;;;;;
Molecule Man (Europe);Molecule Man (Europe);Atari 800;;;;;;;;;;;;;;
Monkey Magic (Europe);Monkey Magic (Europe);Atari 800;;;;;;;;;;;;;;
Monster Maze (USA);Monster Maze (USA);Atari 800;;;;;;;;;;;;;;
Montezuma's Revenge (USA);Montezuma's Revenge (USA);Atari 800;;;;;;;;;;;;;;
Moon Patrol (Atari) (USA);Moon Patrol (Atari) (USA);Atari 800;;;;;;;;;;;;;;
Moon Patrol (Avalon Hill) (USA);Moon Patrol (Avalon Hill) (USA);Atari 800;;;;;;;;;;;;;;
Moon Shuttle (USA);Moon Shuttle (USA);Atari 800;;;;;;;;;;;;;;
Mountain King (USA);Mountain King (USA);Atari 800;;;;;;;;;;;;;;
Mouse Trap (Europe);Mouse Trap (Europe);Atari 800;;;;;;;;;;;;;;
Mr. Do! (USA);Mr. Do! (USA);Atari 800;;;;;;;;;;;;;;
Mr. Do's Castle (USA);Mr. Do's Castle (USA);Atari 800;;;;;;;;;;;;;;
Mr. TNT (USA);Mr. TNT (USA);Atari 800;;;;;;;;;;;;;;
Ms. Pac-Man (USA);Ms. Pac-Man (USA);Atari 800;;;;;;;;;;;;;;
Munchy (USA);Munchy (USA);Atari 800;;;;;;;;;;;;;;
Necromancer (USA);Necromancer (USA);Atari 800;;;;;;;;;;;;;;
Neverending Story, The (USA);Neverending Story, The (USA);Atari 800;;;;;;;;;;;;;;
Nexus (Poland);Nexus (Poland);Atari 800;;;;;;;;;;;;;;
Nibbler (USA);Nibbler (USA);Atari 800;;;;;;;;;;;;;;
Night Mission Pinball (USA);Night Mission Pinball (USA);Atari 800;;;;;;;;;;;;;;
Nightshade (Poland) (Unl);Nightshade (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Ninja (USA);Ninja (USA);Atari 800;;;;;;;;;;;;;;
Ninja Commando (Europe);Ninja Commando (Europe);Atari 800;;;;;;;;;;;;;;
Ninja Master, The (Europe);Ninja Master, The (Europe);Atari 800;;;;;;;;;;;;;;
Nucleus (Europe);Nucleus (Europe);Atari 800;;;;;;;;;;;;;;
Ogre (USA);Ogre (USA);Atari 800;;;;;;;;;;;;;;
Oil's Well (USA);Oil's Well (USA);Atari 800;;;;;;;;;;;;;;
Ollie's Follies (USA);Ollie's Follies (USA);Atari 800;;;;;;;;;;;;;;
Olympic Skier (Europe);Olympic Skier (Europe);Atari 800;;;;;;;;;;;;;;
Omega (USA);Omega (USA);Atari 800;;;;;;;;;;;;;;
One Man and his Droid (Europe);One Man and his Droid (Europe);Atari 800;;;;;;;;;;;;;;
One-on-One (USA);One-on-One (USA);Atari 800;;;;;;;;;;;;;;
Operation Whirlwind (USA);Operation Whirlwind (USA);Atari 800;;;;;;;;;;;;;;
Orbit (USA) (Unl);Orbit (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Orc Attack (Europe);Orc Attack (Europe);Atari 800;;;;;;;;;;;;;;
Othello (USA);Othello (USA);Atari 800;;;;;;;;;;;;;;
Outlaw (USA);Outlaw (USA);Atari 800;;;;;;;;;;;;;;
P.O.W. (USA);P.O.W. (USA);Atari 800;;;;;;;;;;;;;;
Pac-Man (USA);Pac-Man (USA);Atari 800;;;;;;;;;;;;;;
Pairs (USA);Pairs (USA);Atari 800;;;;;;;;;;;;;;
Pandemonium (Poland) (Proto);Pandemonium (Poland) (Proto);Atari 800;;;;;;;;;;;;;;
Pang (Poland);Pang (Poland);Atari 800;;;;;;;;;;;;;;
Panic (USA);Panic (USA);Atari 800;;;;;;;;;;;;;;
Panther (Europe);Panther (Europe);Atari 800;;;;;;;;;;;;;;
Parallax (USA);Parallax (USA);Atari 800;;;;;;;;;;;;;;
Pastfinder (USA);Pastfinder (USA);Atari 800;;;;;;;;;;;;;;
Pawn, The (Europe) (Disk 1);Pawn, The (Europe) (Disk 1);Atari 800;;;;;;;;;;;;;;
Pawn, The (Europe) (Disk 2);Pawn, The (Europe) (Disk 2);Atari 800;;;;;;;;;;;;;;
Pengo (USA);Pengo (USA);Atari 800;;;;;;;;;;;;;;
Pengon (Europe);Pengon (Europe);Atari 800;;;;;;;;;;;;;;
Periscope Up (Europe);Periscope Up (Europe);Atari 800;;;;;;;;;;;;;;
Phantasie (USA) (Disk 1);Phantasie (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Phantasie (USA) (Disk 2);Phantasie (USA) (Disk 2);Atari 800;;;;;;;;;;;;;;
Phantasie (USA) (Disk 3);Phantasie (USA) (Disk 3);Atari 800;;;;;;;;;;;;;;
Phantasie (USA) (Disk 4);Phantasie (USA) (Disk 4);Atari 800;;;;;;;;;;;;;;
Phantom (Europe);Phantom (Europe);Atari 800;;;;;;;;;;;;;;
Pharaoh's Curse, The (USA);Pharaoh's Curse, The (USA);Atari 800;;;;;;;;;;;;;;
Pharaoh's Pyramid (USA);Pharaoh's Pyramid (USA);Atari 800;;;;;;;;;;;;;;
Picnic Paranoia (USA);Picnic Paranoia (USA);Atari 800;;;;;;;;;;;;;;
Pinball Construction Set (USA);Pinball Construction Set (USA);Atari 800;;;;;;;;;;;;;;
Piranha (USA);Piranha (USA);Atari 800;;;;;;;;;;;;;;
Pitfall (USA);Pitfall (USA);Atari 800;;;;;;;;;;;;;;
Pitfall II - Lost Caverns (USA);Pitfall II - Lost Caverns (USA);Atari 800;;;;;;;;;;;;;;
Pitstop (USA);Pitstop (USA);Atari 800;;;;;;;;;;;;;;
Pitstop II (USA);Pitstop II (USA);Atari 800;;;;;;;;;;;;;;
Planetfall (USA) (Disk 1);Planetfall (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Planetfall (USA) (Disk 2);Planetfall (USA) (Disk 2);Atari 800;;;;;;;;;;;;;;
Plot (Germany);Plot (Germany);Atari 800;;;;;;;;;;;;;;
Plundered Hearts (USA) (Side B);Plundered Hearts (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Pogo Joe (USA);Pogo Joe (USA);Atari 800;;;;;;;;;;;;;;
Pole Position (USA);Pole Position (USA);Atari 800;;;;;;;;;;;;;;
Pong (Poland);Pong (Poland);Atari 800;;;;;;;;;;;;;;
Pong (USA);Pong (USA);Atari 800;;;;;;;;;;;;;;
Pooyan (USA);Pooyan (USA);Atari 800;;;;;;;;;;;;;;
Popeye (USA);Popeye (USA);Atari 800;;;;;;;;;;;;;;
Porky's (USA);Porky's (USA);Atari 800;;;;;;;;;;;;;;
Power Down (Europe);Power Down (Europe);Atari 800;;;;;;;;;;;;;;
Predator (USA);Predator (USA);Atari 800;;;;;;;;;;;;;;
Princess and the Frog, The (USA);Princess and the Frog, The (USA);Atari 800;;;;;;;;;;;;;;
Pro Mountain Bike Simulator (Europe);Pro Mountain Bike Simulator (Europe);Atari 800;;;;;;;;;;;;;;
Protector (USA);Protector (USA);Atari 800;;;;;;;;;;;;;;
Pyramid (Poland);Pyramid (Poland);Atari 800;;;;;;;;;;;;;;
Q-Bert (USA);Q-Bert (USA);Atari 800;;;;;;;;;;;;;;
Qix (USA);Qix (USA);Atari 800;;;;;;;;;;;;;;
Quasimodo (Europe);Quasimodo (Europe);Atari 800;;;;;;;;;;;;;;
Quest for Quintana Roo (USA);Quest for Quintana Roo (USA);Atari 800;;;;;;;;;;;;;;
Quick Step (USA);Quick Step (USA);Atari 800;;;;;;;;;;;;;;
Racing Destruction Set (USA) (Side B);Racing Destruction Set (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Raid over Moscow (USA);Raid over Moscow (USA);Atari 800;;;;;;;;;;;;;;
Raiders of Space (USA);Raiders of Space (USA);Atari 800;;;;;;;;;;;;;;
Rainbow Walker (USA);Rainbow Walker (USA);Atari 800;;;;;;;;;;;;;;
Rampage (Europe);Rampage (Europe);Atari 800;;;;;;;;;;;;;;
RealSports Football (USA);RealSports Football (USA);Atari 800;;;;;;;;;;;;;;
RealSports Tennis (USA);RealSports Tennis (USA);Atari 800;;;;;;;;;;;;;;
Realm of Impossibility (USA);Realm of Impossibility (USA);Atari 800;;;;;;;;;;;;;;
Red Max (Europe);Red Max (Europe);Atari 800;;;;;;;;;;;;;;
Red Moon (Europe);Red Moon (Europe);Atari 800;;;;;;;;;;;;;;
Renaissance (USA);Renaissance (USA);Atari 800;;;;;;;;;;;;;;
Repton (USA);Repton (USA);Atari 800;;;;;;;;;;;;;;
Rescue on Fractalus! (USA);Rescue on Fractalus! (USA);Atari 800;;;;;;;;;;;;;;
Reversi (APX) (USA);Reversi (APX) (USA);Atari 800;;;;;;;;;;;;;;
Reversi (ArtSci) (USA);Reversi (ArtSci) (USA);Atari 800;;;;;;;;;;;;;;
Richard Petty's Talladega (USA);Richard Petty's Talladega (USA);Atari 800;;;;;;;;;;;;;;
Ricochet (USA);Ricochet (USA);Atari 800;;;;;;;;;;;;;;
Riot (Poland);Riot (Poland);Atari 800;;;;;;;;;;;;;;
River Raid (USA);River Raid (USA);Atari 800;;;;;;;;;;;;;;
River Rescue (Europe);River Rescue (Europe);Atari 800;;;;;;;;;;;;;;
Robbo (Poland);Robbo (Poland);Atari 800;;;;;;;;;;;;;;
Robotron 2084 (USA);Robotron 2084 (USA);Atari 800;;;;;;;;;;;;;;
Rockford (Europe);Rockford (Europe);Atari 800;;;;;;;;;;;;;;
Rogue (Europe);Rogue (Europe);Atari 800;;;;;;;;;;;;;;
Rush Hour (USA);Rush Hour (USA);Atari 800;;;;;;;;;;;;;;
Sands of Egypt, The (USA);Sands of Egypt, The (USA);Atari 800;;;;;;;;;;;;;;
Saracen (USA) (Side A);Saracen (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Saracen (USA) (Side B);Saracen (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Satan's Hollow (USA);Satan's Hollow (USA);Atari 800;;;;;;;;;;;;;;
Scrolls of Abadon, The (USA);Scrolls of Abadon, The (USA);Atari 800;;;;;;;;;;;;;;
Sea Chase (USA);Sea Chase (USA);Atari 800;;;;;;;;;;;;;;
Sea Dragon (USA);Sea Dragon (USA);Atari 800;;;;;;;;;;;;;;
Seafox (USA);Seafox (USA);Atari 800;;;;;;;;;;;;;;
Seastalker (USA) (Side A);Seastalker (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Seastalker (USA) (Side B);Seastalker (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Sentinel (USA);Sentinel (USA);Atari 800;;;;;;;;;;;;;;
Serpentine (USA);Serpentine (USA);Atari 800;;;;;;;;;;;;;;
Seven Cities of Gold (USA) (Disk 1);Seven Cities of Gold (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Seven Cities of Gold (USA) (Disk 2);Seven Cities of Gold (USA) (Disk 2);Atari 800;;;;;;;;;;;;;;
Shamus (USA);Shamus (USA);Atari 800;;;;;;;;;;;;;;
Shanghai (Europe);Shanghai (Europe);Atari 800;;;;;;;;;;;;;;
Shooting Arcade (USA);Shooting Arcade (USA);Atari 800;;;;;;;;;;;;;;
Sidewinder (Europe);Sidewinder (Europe);Atari 800;;;;;;;;;;;;;;
Silent Service (USA);Silent Service (USA);Atari 800;;;;;;;;;;;;;;
Silicon Warrior (USA);Silicon Warrior (USA);Atari 800;;;;;;;;;;;;;;
Slot-Machine (Germany);Slot-Machine (Germany);Atari 800;;;;;;;;;;;;;;
Snapper, The (USA);Snapper, The (USA);Atari 800;;;;;;;;;;;;;;
Snooker (Europe);Snooker (Europe);Atari 800;;;;;;;;;;;;;;
Snowball (Poland);Snowball (Poland);Atari 800;;;;;;;;;;;;;;
Soccer (Europe);Soccer (Europe);Atari 800;;;;;;;;;;;;;;
Soccer (Gamma Software) (USA);Soccer (Gamma Software) (USA);Atari 800;;;;;;;;;;;;;;
Solo Flight (USA);Solo Flight (USA);Atari 800;;;;;;;;;;;;;;
Solo Flight - Second Edition (USA);Solo Flight - Second Edition (USA);Atari 800;;;;;;;;;;;;;;
Sorcerer (USA) (Side A);Sorcerer (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Sorcerer (USA) (Side B);Sorcerer (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Space Ace (USA);Space Ace (USA);Atari 800;;;;;;;;;;;;;;
Space Hawk (Europe);Space Hawk (Europe);Atari 800;;;;;;;;;;;;;;
Space Invaders (USA);Space Invaders (USA);Atari 800;;;;;;;;;;;;;;
Space Rider (Europe);Space Rider (Europe);Atari 800;;;;;;;;;;;;;;
Space Shuttle (Europe);Space Shuttle (Europe);Atari 800;;;;;;;;;;;;;;
Space Shuttle - A Journey into Space (USA);Space Shuttle - A Journey into Space (USA);Atari 800;;;;;;;;;;;;;;
Space War (USA);Space War (USA);Atari 800;;;;;;;;;;;;;;
Space Wars (Europe);Space Wars (Europe);Atari 800;;;;;;;;;;;;;;
Spare Change (USA);Spare Change (USA);Atari 800;;;;;;;;;;;;;;
Speed King (USA);Speed King (USA);Atari 800;;;;;;;;;;;;;;
Speed Zone (Europe);Speed Zone (Europe);Atari 800;;;;;;;;;;;;;;
Spellbound (Europe);Spellbound (Europe);Atari 800;;;;;;;;;;;;;;
Spellbreaker (USA) (Side A);Spellbreaker (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Spellbreaker (USA) (Side B);Spellbreaker (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Spelunker (USA);Spelunker (USA);Atari 800;;;;;;;;;;;;;;
Spiky Harold (Europe);Spiky Harold (Europe);Atari 800;;;;;;;;;;;;;;
Spindizzy (Europe);Spindizzy (Europe);Atari 800;;;;;;;;;;;;;;
Spitfire 40 (Europe);Spitfire 40 (Europe);Atari 800;;;;;;;;;;;;;;
Spitfire Ace (USA);Spitfire Ace (USA);Atari 800;;;;;;;;;;;;;;
Springer (USA);Springer (USA);Atari 800;;;;;;;;;;;;;;
Spy Hunter (USA);Spy Hunter (USA);Atari 800;;;;;;;;;;;;;;
Spy vs Spy (USA);Spy vs Spy (USA);Atari 800;;;;;;;;;;;;;;
Squish'em (USA);Squish'em (USA);Atari 800;;;;;;;;;;;;;;
Stack Up (Europe);Stack Up (Europe);Atari 800;;;;;;;;;;;;;;
Star Fleet I - The War Begins! (USA) (Side B);Star Fleet I - The War Begins! (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Star League Baseball (USA);Star League Baseball (USA);Atari 800;;;;;;;;;;;;;;
Star Maze (USA);Star Maze (USA);Atari 800;;;;;;;;;;;;;;
Star Raiders (USA);Star Raiders (USA);Atari 800;;;;;;;;;;;;;;
Star Raiders II (USA);Star Raiders II (USA);Atari 800;;;;;;;;;;;;;;
Star Trek (USA);Star Trek (USA);Atari 800;;;;;;;;;;;;;;
Star Trek Adventure, The (USA);Star Trek Adventure, The (USA);Atari 800;;;;;;;;;;;;;;
Star Wars (Europe);Star Wars (Europe);Atari 800;;;;;;;;;;;;;;
Star Wars - Return of the Jedi - Death Star Battle (USA);Star Wars - Return of the Jedi - Death Star Battle (USA);Atari 800;;;;;;;;;;;;;;
Star Wars - The Arcade Game (USA);Star Wars - The Arcade Game (USA);Atari 800;;;;;;;;;;;;;;
Star Wars - The Empire Strikes Back (Germany);Star Wars - The Empire Strikes Back (Germany);Atari 800;;;;;;;;;;;;;;
Starblade (Europe);Starblade (Europe);Atari 800;;;;;;;;;;;;;;
Starcross (USA);Starcross (USA);Atari 800;;;;;;;;;;;;;;
Starfire (USA);Starfire (USA);Atari 800;;;;;;;;;;;;;;
Stargate (USA) (Proto);Stargate (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Starion (USA);Starion (USA);Atari 800;;;;;;;;;;;;;;
Starquake (Europe);Starquake (Europe);Atari 800;;;;;;;;;;;;;;
Stationfall (USA) (Side A);Stationfall (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Stationfall (USA) (Side B);Stationfall (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Stealth (USA);Stealth (USA);Atari 800;;;;;;;;;;;;;;
Steve Davis Snooker (Europe);Steve Davis Snooker (Europe);Atari 800;;;;;;;;;;;;;;
Storm (Europe);Storm (Europe);Atari 800;;;;;;;;;;;;;;
Stranded (Europe);Stranded (Europe);Atari 800;;;;;;;;;;;;;;
Stratego (Germany) (Unl);Stratego (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Submarine Commander (Europe);Submarine Commander (Europe);Atari 800;;;;;;;;;;;;;;
Sun Star (Europe);Sun Star (Europe);Atari 800;;;;;;;;;;;;;;
Super Breakout (USA);Super Breakout (USA);Atari 800;;;;;;;;;;;;;;
Super Bunny (USA);Super Bunny (USA);Atari 800;;;;;;;;;;;;;;
Super Cobra (USA);Super Cobra (USA);Atari 800;;;;;;;;;;;;;;
Super Huey (USA);Super Huey (USA);Atari 800;;;;;;;;;;;;;;
Super Pac-Man (USA) (Proto);Super Pac-Man (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Super Zaxxon (Europe);Super Zaxxon (Europe);Atari 800;;;;;;;;;;;;;;
Superman - The Game (USA);Superman - The Game (USA);Atari 800;;;;;;;;;;;;;;
Surf's Up (USA) (Unl);Surf's Up (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Survivor (USA);Survivor (USA);Atari 800;;;;;;;;;;;;;;
Suspect (USA) (Side A);Suspect (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Suspect (USA) (Side B);Suspect (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Suspended (USA) (Side A);Suspended (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Suspended (USA) (Side B);Suspended (USA) (Side B);Atari 800;;;;;;;;;;;;;;
TT Racer (Europe);TT Racer (Europe);Atari 800;;;;;;;;;;;;;;
Table Football (Europe);Table Football (Europe);Atari 800;;;;;;;;;;;;;;
Tagalon (Europe);Tagalon (Europe);Atari 800;;;;;;;;;;;;;;
Tanium (Europe);Tanium (Europe);Atari 800;;;;;;;;;;;;;;
Tanks (Poland);Tanks (Poland);Atari 800;;;;;;;;;;;;;;
Tapper (USA);Tapper (USA);Atari 800;;;;;;;;;;;;;;
Telengard (USA);Telengard (USA);Atari 800;;;;;;;;;;;;;;
Temple of Apshai Trilogy, The (USA);Temple of Apshai Trilogy, The (USA);Atari 800;;;;;;;;;;;;;;
Terminator, The (Europe);Terminator, The (Europe);Atari 800;;;;;;;;;;;;;;
Test Drive (Hungary);Test Drive (Hungary);Atari 800;;;;;;;;;;;;;;
Tetris (USA) (Unl);Tetris (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Tetris 3D (Germany) (Unl);Tetris 3D (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Theatre Europe (USA);Theatre Europe (USA);Atari 800;;;;;;;;;;;;;;
Threshold (USA);Threshold (USA);Atari 800;;;;;;;;;;;;;;
Thrust (Europe);Thrust (Europe);Atari 800;;;;;;;;;;;;;;
Tilt (Europe);Tilt (Europe);Atari 800;;;;;;;;;;;;;;
Time Bandit (Germany);Time Bandit (Germany);Atari 800;;;;;;;;;;;;;;
Time Runner (USA);Time Runner (USA);Atari 800;;;;;;;;;;;;;;
Titan (Europe);Titan (Europe);Atari 800;;;;;;;;;;;;;;
Tomahawk (USA);Tomahawk (USA);Atari 800;;;;;;;;;;;;;;
Touchdown Football (USA);Touchdown Football (USA);Atari 800;;;;;;;;;;;;;;
Track & Field (USA);Track & Field (USA);Atari 800;;;;;;;;;;;;;;
Trailblazer (Europe);Trailblazer (Europe);Atari 800;;;;;;;;;;;;;;
Trains (USA);Trains (USA);Atari 800;;;;;;;;;;;;;;
Transmuter (Europe);Transmuter (Europe);Atari 800;;;;;;;;;;;;;;
Transylvania (USA);Transylvania (USA);Atari 800;;;;;;;;;;;;;;
Triad (USA);Triad (USA);Atari 800;;;;;;;;;;;;;;
Trolls and Tribulations (USA);Trolls and Tribulations (USA);Atari 800;;;;;;;;;;;;;;
Tron (Poland);Tron (Poland);Atari 800;;;;;;;;;;;;;;
Tube Baddies (Europe);Tube Baddies (Europe);Atari 800;;;;;;;;;;;;;;
Turmoil (USA);Turmoil (USA);Atari 800;;;;;;;;;;;;;;
Tusker (Poland);Tusker (Poland);Atari 800;;;;;;;;;;;;;;
Tutankham (USA) (Proto);Tutankham (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Twilight World (Europe);Twilight World (Europe);Atari 800;;;;;;;;;;;;;;
Ultima II - Revenge of the Enchantress (USA) (Disk 1);Ultima II - Revenge of the Enchantress (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Ultima II - Revenge of the Enchantress (USA) (Disk 3);Ultima II - Revenge of the Enchantress (USA) (Disk 3);Atari 800;;;;;;;;;;;;;;
Ultima III - Exodus (USA) (Disk 1);Ultima III - Exodus (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Universe (USA) (Disk 5) (Player Disk);Universe (USA) (Disk 5) (Player Disk);Atari 800;;;;;;;;;;;;;;
Up'n Down (USA);Up'n Down (USA);Atari 800;;;;;;;;;;;;;;
Uridium (Europe);Uridium (Europe);Atari 800;;;;;;;;;;;;;;
Vanguard (USA);Vanguard (USA);Atari 800;;;;;;;;;;;;;;
Vegas Jackpot (USA);Vegas Jackpot (USA);Atari 800;;;;;;;;;;;;;;
Video Vegas (USA);Video Vegas (USA);Atari 800;;;;;;;;;;;;;;
Viper (USA);Viper (USA);Atari 800;;;;;;;;;;;;;;
Volleyball (Czech Republic) (Unl);Volleyball (Czech Republic) (Unl);Atari 800;;;;;;;;;;;;;;
War (USA);War (USA);Atari 800;;;;;;;;;;;;;;
WarGames (USA);WarGames (USA);Atari 800;;;;;;;;;;;;;;
Wargame Construction Set (USA) (Side D);Wargame Construction Set (USA) (Side D);Atari 800;;;;;;;;;;;;;;
Warhawk (Europe);Warhawk (Europe);Atari 800;;;;;;;;;;;;;;
Warlok (Europe);Warlok (Europe);Atari 800;;;;;;;;;;;;;;
Wayout (USA);Wayout (USA);Atari 800;;;;;;;;;;;;;;
Wheel of Fortune (USA);Wheel of Fortune (USA);Atari 800;;;;;;;;;;;;;;
Who Dares Wins II (Europe);Who Dares Wins II (Europe);Atari 800;;;;;;;;;;;;;;
Winter Challenge (USA) (Disk 1 Side A);Winter Challenge (USA) (Disk 1 Side A);Atari 800;;;;;;;;;;;;;;
Winter Challenge (USA) (Disk 1 Side B);Winter Challenge (USA) (Disk 1 Side B);Atari 800;;;;;;;;;;;;;;
Winter Challenge (USA) (Disk 2 Side A);Winter Challenge (USA) (Disk 2 Side A);Atari 800;;;;;;;;;;;;;;
Winter Challenge (USA) (Disk 2 Side B);Winter Challenge (USA) (Disk 2 Side B);Atari 800;;;;;;;;;;;;;;
Winter Olympiad 88 (Europe) (Disk 1 Side A);Winter Olympiad 88 (Europe) (Disk 1 Side A);Atari 800;;;;;;;;;;;;;;
Winter Olympiad 88 (Europe) (Disk 1 Side B);Winter Olympiad 88 (Europe) (Disk 1 Side B);Atari 800;;;;;;;;;;;;;;
Winter Olympiad 88 (Europe) (Disk 2 Side A);Winter Olympiad 88 (Europe) (Disk 2 Side A);Atari 800;;;;;;;;;;;;;;
Winter Olympiad 88 (Europe) (Disk 2 Side B);Winter Olympiad 88 (Europe) (Disk 2 Side B);Atari 800;;;;;;;;;;;;;;
Winter Olympics (Europe);Winter Olympics (Europe);Atari 800;;;;;;;;;;;;;;
Wishbringer (USA) (Side A);Wishbringer (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Wishbringer (USA) (Side B);Wishbringer (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Witness, The (USA) (Side A);Witness, The (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Witness, The (USA) (Side B);Witness, The (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Wizard of Wor (USA);Wizard of Wor (USA);Atari 800;;;;;;;;;;;;;;
Wizard's Crown (USA) (Disk 2);Wizard's Crown (USA) (Disk 2);Atari 800;;;;;;;;;;;;;;
