#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
daisenpu;Daisenpu (Japan);Final Burn Alpha;twinhawk;1989;Taito Corporation;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;twinhawk;;;2
daitorid;Daitoride;Final Burn Alpha;;1995;Metro;Puzzle / Match;2P sim;0;joystick (8-way);imperfect;1;raster;;;;1
daitorida;Daitoride (YMF278B version);Final Burn Alpha;daitorid;1996;Metro;Puzzle / Match;2P sim;0;joystick (8-way);good;1;raster;daitorid;;;1
dambustruk;Dambusters (UK);Final Burn Alpha;dambustr;1981;South West Research;Shooter / Flying Horizontal;2P alt;90;joystick (4-way);good;1;raster;dambustr;;;3
dambustr;Dambusters (US, set 1);Final Burn Alpha;;1981;South West Research;Shooter / Flying Horizontal;2P alt;90;joystick (4-way);good;1;raster;;;;3
dambustra;Dambusters (US, set 2);Final Burn Alpha;dambustr;1981;South West Research;Shooter / Flying Horizontal;2P alt;90;joystick (4-way);good;1;raster;dambustr;;;3
dankuga;Dan-Ku-Ga (Ver 0.0J 1994/12/13) (Prototype);Final Burn Alpha;kaiserkn;1994;Taito Corporation;Fighter / Versus;2P sim;0;joystick (8-way),dial;good;1;raster;kaiserkn;;;6
dangseed;Dangerous Seed (Japan);Final Burn Alpha;;1989;Namco;Shooter / Flying Vertical;2P alt;90;joystick (8-way);good;1;raster;;;;3
dfeveron;Dangun Feveron (Japan, Ver. 98/09/17);Final Burn Alpha;feversos;1998;Cave (Nihon System license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;feversos;;;3
daraku;Daraku Tenshi - The Fallen Angels;Final Burn Alpha;;1998;Psikyo;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;;;;4
dariuso;Darius (Japan);Final Burn Alpha;darius;1986;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;3;raster;darius;;;2
dariusj;Darius (Japan, rev 1);Final Burn Alpha;darius;1986;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;3;raster;darius;;;2
dariusu;Darius (US, rev 2);Final Burn Alpha;darius;1986;Taito America Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;3;raster;darius;;;2
darius;Darius (World, rev 2);Final Burn Alpha;;1986;Taito Corporation Japan;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;3;raster;;;;2
dariuse;Darius Extra Version (Japan);Final Burn Alpha;darius;1986;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;3;raster;darius;;;2
dariusgu;Darius Gaiden - Silver Hawk (Ver 2.5A 1994/09/19);Final Burn Alpha;dariusg;1994;Taito America Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way),dial;good;1;raster;dariusg;;;4
dariusgj;Darius Gaiden - Silver Hawk (Ver 2.5J 1994/09/19);Final Burn Alpha;dariusg;1994;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way),dial;good;1;raster;dariusg;;;4
dariusg;Darius Gaiden - Silver Hawk (Ver 2.5O 1994/09/19);Final Burn Alpha;;1994;Taito Corporation Japan;Shooter / Flying Horizontal;2P sim;0;joystick (8-way),dial;good;1;raster;;;;4
dariusgx;Darius Gaiden - Silver Hawk Extra Version (Ver 2.7J 1995/03/06) (Official Hack);Final Burn Alpha;dariusg;1994;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way),dial;good;1;raster;dariusg;;;4
darius2do;Darius II (dual screen) (Japan, Rev 1);Final Burn Alpha;darius2;1989;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;2;raster;darius2;;;2
darius2d;Darius II (dual screen) (Japan, Rev 2);Final Burn Alpha;darius2;1989;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;2;raster;darius2;;;2
darius2;Darius II (triple screen) (Japan);Final Burn Alpha;;1989;Taito Corporation;Shooter / Flying Horizontal;2P sim;0;joystick (8-way);good;3;raster;;;;2
darkadv;Dark Adventure;Final Burn Alpha;devilw;1987;Konami;Shooter / Walking;3P sim;0;joystick (8-way);good;1;raster;devilw;;;3
darkplnt;Dark Planet;Final Burn Alpha;;1982;Stern Electronics;Shooter / Field;2P alt;180;dial;good;1;raster;;;;3
darksealj;Dark Seal (Japan revision 4);Final Burn Alpha;darkseal;1990;Data East Corporation;Maze / Fighter;2P sim;0;joystick (8-way);good;1;raster;darkseal;;;2
darkseal1;Dark Seal (World revision 1);Final Burn Alpha;darkseal;1990;Data East Corporation;Maze / Fighter;2P sim;0;joystick (8-way);good;1;raster;darkseal;;;2
darkseal;Dark Seal (World revision 3);Final Burn Alpha;;1990;Data East Corporation;Maze / Fighter;2P sim;0;joystick (8-way);good;1;raster;;;;2
darkseal2;Dark Seal 2 (Japan v2.1);Final Burn Alpha;wizdfire;1992;Data East Corporation;Fighter / 2.5D;2P sim;0;joystick (8-way);imperfect;1;raster;wizdfire;;;2
darktowr;Dark Tower;Final Burn Alpha;;1992;The Game Room;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;;;;3
dstlka;Darkstalkers: The Night Warriors (Asia 940705);Final Burn Alpha;dstlk;1994;Capcom;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dstlk;;;6
dstlk;Darkstalkers: The Night Warriors (Euro 940705);Final Burn Alpha;;1994;Capcom;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;;;;6
dstlkh;Darkstalkers: The Night Warriors (Hispanic 940818);Final Burn Alpha;dstlk;1994;Capcom;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dstlk;;;6
dstlku1d;Darkstalkers: The Night Warriors (USA 940705 Phoenix Edition) (bootleg);Final Burn Alpha;dstlk;1994;bootleg;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dstlk;;;6
dstlkur1;Darkstalkers: The Night Warriors (USA 940705);Final Burn Alpha;dstlk;1994;Capcom;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dstlk;;;6
dstlku;Darkstalkers: The Night Warriors (USA 940818);Final Burn Alpha;dstlk;1994;Capcom;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dstlk;;;6
darwin;Darwin 4078 (Japan);Final Burn Alpha;;1986;Data East Corporation;Shooter / Flying Vertical;2P alt;270;joystick (8-way);good;1;raster;;;;2
dquizgo;Date Quiz Go Go (Korea);Final Burn Alpha;;1998;SemiCom / AceVer;Quiz / Korean;2P sim;0;joystick (8-way);imperfect;1;raster;;;;3
powj;Datsugoku - Prisoners of War (Japan);Final Burn Alpha;pow;1988;SNK;Fighter / 2.5D;2P sim;0;joystick (8-way);good;1;raster;pow;;;3
deadconxj;Dead Connection (Japan);Final Burn Alpha;deadconx;1992;Taito Corporation;Shooter / Field;2P sim;0;joystick (8-way);good;1;raster;deadconx;;;2
deadconx;Dead Connection (World);Final Burn Alpha;;1992;Taito Corporation Japan;Shooter / Field;2P sim;0;joystick (8-way);good;1;raster;;;;2
dealer;The Dealer;Final Burn Alpha;;1984;Epos Corporation;Casino / Cards;???;270;;preliminary;1;raster;;;;6
deathbrd;Death Brade (Japan ver JM-3);Final Burn Alpha;mutantf;1992;Data East Corporation;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;mutantf;;;2
thedeep;The Deep (Japan);Final Burn Alpha;;1987;Wood Place Inc.;Shooter / Gallery;2P sim;270;joystick (8-way);good;1;raster;;;;2
deerhunte;Deer Hunting USA V1;Final Burn Alpha;deerhunt;2000;Sammy USA Corporation;Shooter / Gun;1P;0;lightgun;imperfect;1;raster;deerhunt;;;2
deerhuntd;Deer Hunting USA V2;Final Burn Alpha;deerhunt;2000;Sammy USA Corporation;Shooter / Gun;1P;0;lightgun;imperfect;1;raster;deerhunt;;;2
deerhuntc;Deer Hunting USA V3;Final Burn Alpha;deerhunt;2000;Sammy USA Corporation;Shooter / Gun;1P;0;lightgun;imperfect;1;raster;deerhunt;;;2
deerhuntb;Deer Hunting USA V4.0;Final Burn Alpha;deerhunt;2000;Sammy USA Corporation;Shooter / Gun;1P;0;lightgun;imperfect;1;raster;deerhunt;;;2
deerhunta;Deer Hunting USA V4.2;Final Burn Alpha;deerhunt;2000;Sammy USA Corporation;Shooter / Gun;1P;0;lightgun;imperfect;1;raster;deerhunt;;;2
deerhunt;Deer Hunting USA V4.3;Final Burn Alpha;;2000;Sammy USA Corporation;Shooter / Gun;1P;0;lightgun;imperfect;1;raster;;;;2
redufo;Defend the Terra Attack on the Red UFO;Final Burn Alpha;;1981;Artic;Shooter / Gallery;2P alt;270;joystick (2-way);good;1;raster;;;;1
redufob;Defend the Terra Attack on the Red UFO (bootleg);Final Burn Alpha;redufo;1981;bootleg;Shooter / Gallery;2P alt;90;joystick (2-way);good;1;raster;redufo;;;1
defense;Defense (System 16B, FD1089A 317-0028);Final Burn Alpha;sdi;1987;Sega;Shooter / Command;2P sim;0;joystick (8-way),trackball;good;1;raster;sdi;;;1
deluxe5;Deluxe 5 (ver. 0107, 07/01/2000, set 1);Final Burn Alpha;;2000;ESD;Multiplay / Compilation;2P sim;0;joystick (8-way);good;1;raster;;;;2
deluxe5a;Deluxe 5 (ver. 0107, 07/01/2000, set 2);Final Burn Alpha;deluxe5;2000;ESD;Multiplay / Compilation;2P sim;0;joystick (8-way);good;1;raster;deluxe5;;;2
deluxe5b;Deluxe 5 (ver. 0107, 07/01/2000, set 3);Final Burn Alpha;deluxe5;2000;ESD;Multiplay / Compilation;2P sim;0;joystick (8-way);good;1;raster;deluxe5;;;2
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);Final Burn Alpha;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);imperfect;1;raster;dmnfrnt;;;4
dmnfrntb;Demon Front (68k label V103, ROM M103XX 07/05/02) (ARM label V103, ROM 07/05/02 S103XX);Final Burn Alpha;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);imperfect;1;raster;dmnfrnt;;;4
dmnfrnt;Demon Front (68k label V105, ROM M105XX 08/05/02) (ARM label V105, ROM 08/05/02 S105XX);Final Burn Alpha;;2002;IGS;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);imperfect;1;raster;pgm;;;4
dmnfrntpcb;Demon Front (68k label V107KR, ROM M107KR 11/03/03) (ARM label V106KR, ROM 10/16/03 S106KR) (JAMMA PCB);Final Burn Alpha;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;???;0;joystick (8-way);preliminary;1;raster;dmnfrnt;;;4
demonwld;Demon's World / Horror Story (set 1);Final Burn Alpha;;1990;Toaplan;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;;;;3
demonwld1;Demon's World / Horror Story (set 2);Final Burn Alpha;demonwld;1989;Toaplan;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;demonwld;;;3
demonwld2;Demon's World / Horror Story (set 3);Final Burn Alpha;demonwld;1989;Toaplan;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;demonwld;;;3
demonwld3;Demon's World / Horror Story (set 4);Final Burn Alpha;demonwld;1989;Toaplan;Platform / Shooter Scrolling;2P sim;0;joystick (8-way);good;1;raster;demonwld;;;3
deroon;Deroon DeroDero;Final Burn Alpha;;1995;Tecmo;Puzzle / Drop;2P sim;0;joystick (8-way);good;1;raster;;;;4
dassault4;Desert Assault (US 4 Players);Final Burn Alpha;thndzone;1991;Data East Corporation;Shooter / Walking;4P sim;0;joystick (8-way);good;1;raster;thndzone;;;2
dassault;Desert Assault (US);Final Burn Alpha;thndzone;1991;Data East Corporation;Shooter / Walking;2P sim;0;joystick (8-way);good;1;raster;thndzone;;;2
desertbrj;Desert Breaker (Japan) (FD1094 317-0194);Final Burn Alpha;desertbr;1992;Sega;Shooter / Walking;3P sim;270;joystick (8-way);good;1;raster;desertbr;;;3
desertbrjd;Desert Breaker (Japan) (bootleg of FD1094 317-0194 set);Final Burn Alpha;desertbr;1992;bootleg;Shooter / Walking;3P sim;270;joystick (8-way);good;1;raster;desertbr;;;3
desertbr;Desert Breaker (World) (FD1094 317-0196);Final Burn Alpha;;1992;Sega;Shooter / Walking;3P sim;270;joystick (8-way);good;1;raster;;;;3
desertbrd;Desert Breaker (World) (bootleg of FD1094 317-0196 set);Final Burn Alpha;desertbr;1992;bootleg;Shooter / Walking;3P sim;270;joystick (8-way);good;1;raster;desertbr;;;3
detatwin;Detana!! Twin Bee (Japan, version J);Final Burn Alpha;blswhstl;1991;Konami;Shooter / Flying Vertical;2P sim;90;joystick (8-way);good;1;raster;blswhstl;;;2
devstors3;Devastators (ver. V);Final Burn Alpha;devstors;1988;Konami;Shooter / 3rd Person;2P sim;90;joystick (8-way);good;1;raster;devstors;;;2
devstors2;Devastators (ver. X);Final Burn Alpha;devstors;1988;Konami;Shooter / 3rd Person;2P sim;90;joystick (8-way);good;1;raster;devstors;;;2
devstors;Devastators (ver. Z);Final Burn Alpha;;1988;Konami;Shooter / 3rd Person;2P sim;90;joystick (8-way);good;1;raster;;;;2
devilfsh;Devil Fish;Final Burn Alpha;;1982;Artic;Maze;2P alt;90;joystick (8-way);good;1;raster;;;;1
devilfsg;Devil Fish (Galaxian hardware, bootleg?);Final Burn Alpha;devilfsh;1984;Vision / Artic;Maze;2P alt;270;joystick (4-way);good;1;raster;devilfsh;;;1
devilw;Devil World;Final Burn Alpha;;1987;Konami;Shooter / Walking;2P sim;0;joystick (8-way);good;1;raster;;;;3
dharma;Dharma Doujou;Final Burn Alpha;;1994;Metro;Puzzle / Misc.;2P sim;0;joystick (8-way);good;1;raster;;;;1
dharmaj;Dharma Doujou (Japan);Final Burn Alpha;dharma;1994;Metro;Puzzle / Misc.;2P sim;0;joystick (8-way);good;1;raster;dharma;;;1
dharmak;Dharma Doujou (Korea);Final Burn Alpha;dharma;1994;Metro;Puzzle / Misc.;2P sim;0;joystick (8-way);good;1;raster;dharma;;;1
diamond;Diamond Run;Final Burn Alpha;;1989;KH Video;Maze / Digging;2P alt;0;joystick (4-way);good;1;raster;;;;1
dietgoe;Diet Go Go (Euro v1.1 1992.08.04);Final Burn Alpha;dietgo;1992;Data East Corporation;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;dietgo;;;3
dietgo;Diet Go Go (Euro v1.1 1992.09.26);Final Burn Alpha;;1992;Data East Corporation;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;;;;3
dietgoj;Diet Go Go (Japan v1.1 1992.09.26);Final Burn Alpha;dietgo;1992;Data East Corporation;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;dietgo;;;3
dietgou;Diet Go Go (USA v1.1 1992.09.26);Final Burn Alpha;dietgo;1992;Data East Corporation;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;dietgo;;;3
digdug;Dig Dug (rev 2);Final Burn Alpha;;1982;Namco;Maze / Digging;2P alt;90;joystick (4-way);good;1;raster;;;;1
digdug2;Dig Dug II (New Ver.);Final Burn Alpha;;1985;Namco;Maze;2P alt;90;joystick (4-way);good;1;raster;;;;2
digdug2o;Dig Dug II (Old Ver.);Final Burn Alpha;digdug2;1985;Namco;Maze;2P alt;90;joystick (4-way);good;1;raster;digdug2;;;2
diggerma;Digger Man (prototype);Final Burn Alpha;;2000;Kyle Hodgetts;Maze / Digging;2P sim;0;joystick (8-way);good;1;raster;neogeo;;;4
dimahoo;Dimahoo (Euro 000121);Final Burn Alpha;;2000;Eighting / Raizing (Capcom license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
dimahoud;Dimahoo (USA 000121 Phoenix Edition) (bootleg);Final Burn Alpha;dimahoo;2000;bootleg;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;dimahoo;;;3
dimahoou;Dimahoo (USA 000121);Final Burn Alpha;dimahoo;2000;Eighting / Raizing (Capcom license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;dimahoo;;;3
dingo;Dingo;Final Burn Alpha;;1983;Ashby Computers and Graphics Ltd. (Jaleco license);Maze;2P alt;90;joystick (8-way);good;1;raster;;;;1
dinorexj;Dino Rex (Japan);Final Burn Alpha;dinorex;1992;Taito Corporation;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dinorex;;;3
dinorexu;Dino Rex (US);Final Burn Alpha;dinorex;1992;Taito America Corporation;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;dinorex;;;3
dinorex;Dino Rex (World);Final Burn Alpha;;1992;Taito Corporation Japan;Fighter / Versus;2P sim;0;joystick (8-way);good;1;raster;;;;3
dinohunt;Dinosaur Hunter (Chinese bootleg of Cadillacs and Dinosaurs);Final Burn Alpha;dino;1993;bootleg;Fighter / 2.5D;3P sim;0;joystick (8-way);good;1;raster;dino;;;3
dirtfoxj;Dirt Fox (Japan);Final Burn Alpha;;1989;Namco;Driving / Race;1P;90;joystick (vertical2-way),paddle,pedal;good;1;raster;;;;
disco;Disco No.1;Final Burn Alpha;;1982;Data East;Maze;2P alt;270;joystick (4-way);good;1;raster;;;;1
discof;Disco No.1 (Rev.F);Final Burn Alpha;disco;1982;Data East;Maze;2P alt;270;joystick (4-way);good;1;raster;disco;;;1
diverboy;Diver Boy;Final Burn Alpha;;1992;Gamart (Electronic Devices Italy license);Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;;;;2
dorunrun;Do! Run Run (set 1);Final Burn Alpha;;1984;Universal;Maze;2P alt;0;joystick (4-way);good;1;raster;;;;2
ddonpach;DoDonPachi (International, Master Ver. 97/02/05);Final Burn Alpha;;1997;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
ddonpachj;DoDonPachi (Japan, Master Ver. 97/02/05);Final Burn Alpha;ddonpach;1997;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;ddonpach;;;3
ddonpacha;DoDonPachi Arrange (2012/02/12 Arrange Ver. 1.1);Final Burn Alpha;ddonpach;2012;hack by Trap15;Shooter / Flying Vertical;1P;270;joystick (8-way);good;1;raster;ddonpach;;;3
ddpdojb;DoDonPachi Dai-Ou-Jou (2002.04.05 Master Ver);Final Burn Alpha;ddpdoj;2002;Cave (AMI license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddpdoj;;;4
ddpdojblka;DoDonPachi Dai-Ou-Jou (2002.10.07 Black Ver);Final Burn Alpha;ddpdoj;2002;Cave (AMI license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddpdoj;;;4
ddpdojblk;DoDonPachi Dai-Ou-Jou (2002.10.07.Black Ver);Final Burn Alpha;ddpdoj;2002;Cave (AMI license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddpdoj;;;4
ddpdoja;DoDonPachi Dai-Ou-Jou V100 (2002.04.05.Master Ver);Final Burn Alpha;ddpdoj;2002;Cave (AMI license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddpdoj;;;4
ddpdoj;DoDonPachi Dai-Ou-Jou V101 (2002.04.05.Master Ver);Final Burn Alpha;;2002;Cave (AMI license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;;;;4
ddp2100c;DoDonPachi II - Bee Storm (China, ver. 100);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2101c;DoDonPachi II - Bee Storm (China, ver. 101);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2c;DoDonPachi II - Bee Storm (China, ver. 102);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2100hk;DoDonPachi II - Bee Storm (Hong Kong, ver. 100);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2101hk;DoDonPachi II - Bee Storm (Hong Kong, ver. 101);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2hk;DoDonPachi II - Bee Storm (Hong Kong, ver. 102);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2100j;DoDonPachi II - Bee Storm (Japan, ver. 100);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2101j;DoDonPachi II - Bee Storm (Japan, ver. 101);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2j;DoDonPachi II - Bee Storm (Japan, ver. 102);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2100k;DoDonPachi II - Bee Storm (Korea, ver. 100);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2101k;DoDonPachi II - Bee Storm (Korea, ver. 101);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2k;DoDonPachi II - Bee Storm (Korea, ver. 102);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2100t;DoDonPachi II - Bee Storm (Taiwan, ver. 100);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2101t;DoDonPachi II - Bee Storm (Taiwan, ver. 101);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2t;DoDonPachi II - Bee Storm (Taiwan, ver. 102);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2100;DoDonPachi II - Bee Storm (World, ver. 100);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2101;DoDonPachi II - Bee Storm (World, ver. 101);Final Burn Alpha;ddp2;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;ddp2;;;4
ddp2;DoDonPachi II - Bee Storm (World, ver. 102);Final Burn Alpha;;2001;IGS;Shooter / Flying Vertical;2P sim;270;joystick (8-way);imperfect;1;raster;pgm;;;4
dockman;Dock Man;Final Burn Alpha;;1982;Taito Corporation;Platform / Run Jump;2P alt;90;joystick (8-way);good;1;raster;;;;1
dogfight;Dog Fight (Thunderbolt);Final Burn Alpha;;1983;Orca / Thunderbolt;Shooter / Flying;2P alt;270;joystick (2-way);imperfect;1;raster;;;;1
dogfgtj;Dog-Fight (Japan);Final Burn Alpha;dogfgt;1984;Technos Japan;Shooter / Flying;2P alt;0;joystick (8-way);good;1;raster;dogfgt;;;3
dogosoke;Dogou Souken;Final Burn Alpha;victroad;1986;SNK;Shooter / Walking;2P sim;270;joystick (8-way),positional;good;1;raster;victroad;;;2
dogosokb;Dogou Souken (Joystick hack bootleg);Final Burn Alpha;victroad;1986;bootleg;Shooter / Walking;2P sim;270;joystick (8-way);good;1;raster;victroad;;;2
dogyuun;Dogyuun;Final Burn Alpha;;1992;Toaplan;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
dogyuunt;Dogyuun (location test);Final Burn Alpha;dogyuun;1992;Toaplan;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;dogyuun;;;3
dogyuuna;Dogyuun (older set);Final Burn Alpha;dogyuun;1992;Toaplan;Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;dogyuun;;;3
dokaben;Dokaben (Japan);Final Burn Alpha;;1989;Capcom;Sports / Baseball;2P sim;0;joystick (8-way);good;1;raster;;;;2
dolmen;Dolmen;Final Burn Alpha;;1995;Afega;Puzzle / Toss;2P sim;0;joystick (8-way);good;1;raster;;;;2
dommy;Dommy;Final Burn Alpha;;1983;Technos Japan;Maze;2P alt;270;joystick (4-way);good;1;raster;;;;1
dondokodj;Don Doko Don (Japan);Final Burn Alpha;dondokod;1989;Taito Corporation;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;dondokod;;;2
dondokodu;Don Doko Don (US);Final Burn Alpha;dondokod;1989;Taito America Corporation;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;dondokod;;;2
dondokod;Don Doko Don (World);Final Burn Alpha;;1989;Taito Corporation Japan;Platform / Run Jump;2P sim;0;joystick (8-way);good;1;raster;;;;2
donpachihk;DonPachi (Hong Kong);Final Burn Alpha;donpachi;1995;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;donpachi;;;3
donpachij;DonPachi (Japan);Final Burn Alpha;donpachi;1995;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;donpachi;;;3
donpachikr;DonPachi (Korea);Final Burn Alpha;donpachi;1995;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;donpachi;;;3
donpachi;DonPachi (US);Final Burn Alpha;;1995;Cave (Atlus license);Shooter / Flying Vertical;2P sim;270;joystick (8-way);good;1;raster;;;;3
dkingjr;Donkey King Jr. (bootleg of Donkey Kong Jr.);Final Burn Alpha;dkongjr;1982;bootleg;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkongjr;;;1
dkongj;Donkey Kong (Japan set 1);Final Burn Alpha;dkong;1981;Nintendo;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkong;;;1
dkongjo;Donkey Kong (Japan set 2);Final Burn Alpha;dkong;1981;Nintendo;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkong;;;1
dkongjo1;Donkey Kong (Japan set 3);Final Burn Alpha;dkong;1981;Nintendo;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkong;;;1
dkong;Donkey Kong (US set 1);Final Burn Alpha;;1981;Nintendo of America;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;;;;1
dkongo;Donkey Kong (US set 2);Final Burn Alpha;dkong;1981;Nintendo;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkong;;;1
dkonghrd;Donkey Kong (hard kit);Final Burn Alpha;dkong;1981;Nintendo of America;Platform / Run Jump;2P sim;90;joystick (4-way);good;1;raster;dkong;;;1
dkong3j;Donkey Kong 3 (Japan);Final Burn Alpha;dkong3;1983;Nintendo;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkong3;;;1
dkong3;Donkey Kong 3 (US);Final Burn Alpha;;1983;Nintendo of America;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;;;;1
dkong3b;Donkey Kong 3 (bootleg on Donkey Kong Jr. hardware);Final Burn Alpha;dkong3;1984;bootleg;Platform / Run Jump;2P alt;90;joystick (4-way);good;1;raster;dkong3;;;1
